日期,开盘,最高,最低,收盘,成交量,成交额
2015-09-02,1246.98,1314.72,1226.62,1263.98,10952952,12757222400.00
2015-09-07,1288.28,1324.82,1260.24,1268.73,10102835,12285838336.00
2015-09-08,1258.20,1316.51,1236.88,1311.46,7987157,9921816576.00
2015-09-09,1316.87,1363.02,1311.43,1351.62,10452020,14205219840.00
2015-09-10,1315.27,1332.15,1308.60,1312.56,6727822,9129147392.00
2015-09-11,1293.87,1324.51,1293.23,1309.58,5990762,8508683264.00
2015-09-14,1311.08,1316.36,1217.34,1242.65,8192517,10053934080.00
2015-09-15,1202.03,1216.02,1162.53,1167.05,6304355,7641907200.00
2015-09-16,1161.77,1244.30,1155.93,1230.65,9361725,12394937344.00
2015-09-17,1221.58,1271.78,1204.73,1204.73,10690631,14207122432.00
2015-09-18,1211.56,1226.72,1200.96,1219.13,6850987,9304376320.00
2015-09-21,1205.15,1262.27,1200.12,1260.94,7853460,11125310464.00
2015-09-22,1264.64,1289.41,1252.19,1272.09,8724601,12699496448.00
2015-09-23,1253.37,1275.43,1245.72,1256.18,7976111,11896160256.00
2015-09-24,1263.70,1276.04,1254.31,1269.39,7021442,10387535872.00
2015-09-25,1272.45,1291.37,1226.64,1236.21,9681901,12167384064.00
2015-09-28,1237.49,1251.58,1212.22,1250.63,6308758,8809574400.00
2015-09-29,1225.16,1232.94,1213.91,1225.09,5983673,8639283200.00
2015-09-30,1233.05,1238.01,1218.63,1226.59,5291283,7915122688.00
2015-10-08,1266.21,1285.86,1259.85,1281.14,8676248,13043408896.00
2015-10-09,1282.74,1304.49,1276.07,1296.51,8809911,13418339328.00
2015-10-12,1303.87,1363.86,1303.21,1351.28,12403834,18854825984.00
2015-10-13,1341.42,1361.62,1336.65,1358.67,9961334,15772062720.00
2015-10-14,1353.56,1368.39,1343.68,1346.48,9316459,14268779520.00
2015-10-15,1352.65,1414.24,1352.65,1410.74,12278043,17880248320.00
2015-10-16,1421.88,1439.19,1412.04,1434.79,11768426,18773276672.00
2015-10-19,1447.03,1462.08,1410.31,1427.95,10588477,16972155904.00
2015-10-20,1425.75,1475.26,1419.80,1474.36,12392802,21275748352.00
2015-10-21,1479.85,1506.40,1391.36,1415.41,16902916,28907956224.00
2015-10-22,1407.22,1479.66,1407.18,1478.34,12218938,20713132032.00
2015-10-23,1495.96,1521.33,1473.43,1511.32,14012838,26146267136.00
2015-10-26,1523.46,1524.78,1484.82,1505.51,13303808,25968461824.00
2015-10-27,1485.95,1512.27,1430.86,1504.42,11169599,21449515008.00
2015-10-28,1493.29,1508.43,1449.45,1455.94,10147314,19150184448.00
2015-10-29,1470.01,1489.25,1448.58,1469.54,9152436,17158813696.00
2015-10-30,1462.35,1487.71,1437.38,1466.92,9081908,17657683968.00
2015-11-02,1438.65,1466.62,1418.62,1419.53,9307809,16677498880.00
2015-11-03,1425.59,1433.49,1404.56,1412.92,6484239,12009311232.00
2015-11-04,1421.04,1488.01,1421.04,1488.01,10099910,18098483200.00
2015-11-05,1488.47,1541.52,1484.84,1516.71,17425519,26691162112.00
2015-11-06,1511.20,1554.03,1511.10,1552.91,14004132,23561422848.00
2015-11-09,1544.74,1580.03,1537.70,1572.30,13373438,24247250944.00
