日期,开盘,最高,最低,收盘,成交量,成交额
2015-09-02,662.26,695.36,650.91,657.31,4048301,5031066112.00
2015-09-07,663.50,681.62,656.99,663.55,3397515,4440525312.00
2015-09-08,660.52,688.30,649.52,687.10,3368737,4170174976.00
2015-09-09,690.99,711.53,687.39,709.33,5364821,7193656320.00
2015-09-10,702.47,711.92,696.13,698.10,3712347,5086622720.00
2015-09-11,696.82,708.39,695.55,705.45,3659819,4825318912.00
2015-09-14,709.30,712.37,665.41,666.92,3967034,5535655936.00
2015-09-15,642.90,652.80,627.11,628.30,3353322,4209784064.00
2015-09-16,629.85,658.84,623.11,657.55,3765205,4582095360.00
2015-09-17,654.93,670.16,642.88,642.88,4140696,5129742336.00
2015-09-18,645.28,652.35,638.52,650.08,3804486,5479971328.00
2015-09-21,641.04,672.96,638.56,672.80,4410430,6450548224.00
2015-09-22,676.66,683.68,664.82,675.51,6740902,10483509248.00
2015-09-23,665.02,681.52,661.05,672.32,5837934,8382766592.00
2015-09-24,674.45,688.23,674.45,688.12,6663354,9668660224.00
2015-09-25,685.40,685.70,651.04,655.70,5664213,7971482624.00
2015-09-28,655.87,672.88,644.05,672.88,3473563,4967625728.00
2015-09-29,661.66,669.27,653.49,659.75,3105340,4367531008.00
2015-09-30,660.23,671.59,654.48,667.38,3311312,4845303296.00
2015-10-08,682.07,701.99,680.30,695.80,5305262,8203394048.00
2015-10-09,693.85,713.29,692.50,709.81,5789930,8809756672.00
2015-10-12,718.87,750.05,718.87,742.70,7179923,11643892736.00
2015-10-13,738.14,753.13,732.34,752.25,6285582,10101929984.00
2015-10-14,750.83,758.28,739.53,741.01,6153575,10096896000.00
2015-10-15,735.14,760.94,734.51,760.92,8253668,11896048640.00
2015-10-16,764.67,766.85,748.91,764.58,7430229,11001316352.00
2015-10-19,765.39,766.03,753.18,762.58,7197006,10861757440.00
2015-10-20,764.60,781.38,764.06,781.25,7037890,10776342528.00
2015-10-21,784.07,786.85,739.53,744.69,7795199,12400160768.00
2015-10-22,740.98,774.15,740.98,772.39,6175726,10447078400.00
2015-10-23,774.80,790.73,770.23,787.65,6041705,10673771520.00
2015-10-26,799.64,812.48,787.47,802.97,7494031,12856379392.00
2015-10-27,800.45,815.82,773.91,813.88,6733113,11627857920.00
2015-10-28,809.32,819.61,790.98,795.47,6930776,12817122304.00
2015-10-29,802.13,814.64,783.53,801.72,6360252,10746306560.00
