日期,开盘,最高,最低,收盘,成交量,成交额
2022-07-21,768.65,811.65,756.81,792.95,8516816,16762925056.00
2022-07-22,792.43,823.61,778.82,800.84,9429381,18372311040.00
2022-07-25,804.57,817.99,771.50,781.78,12846314,16626414592.00
2022-07-26,780.74,821.97,755.74,812.50,13975253,18598232064.00
2022-07-27,809.53,865.25,801.12,852.35,14784058,25538570240.00
2022-07-28,859.99,899.10,840.69,873.74,13263176,26399184896.00
2022-07-29,881.11,908.54,859.36,879.96,11491225,21879758848.00
2022-08-01,874.10,901.26,851.27,884.25,8055559,17304131584.00
2022-08-02,867.58,894.82,836.81,859.90,9628065,19500929024.00
2022-08-03,865.74,891.11,824.74,835.67,9150067,19327580160.00
2022-08-04,838.48,860.60,816.75,846.20,7301518,15258633216.00
2022-08-05,848.99,868.24,825.12,850.01,7768916,16064888832.00
2022-08-08,846.66,895.83,828.05,886.50,7932865,17118022656.00
2022-08-09,890.16,944.40,877.06,919.78,11414721,23478241280.00
2022-08-10,921.08,983.68,907.53,957.97,14153041,25914472448.00
2022-08-11,970.91,992.89,938.56,963.32,12503741,26456395776.00
2022-08-12,962.61,980.75,926.99,937.11,11230389,21738207232.00
2022-08-15,937.96,986.79,924.35,967.59,13786122,24536193024.00
2022-08-16,965.81,1018.22,951.74,999.86,13890845,26691207168.00
2022-08-17,1000.17,1057.54,969.64,1000.46,14759829,31315044352.00
2022-08-18,1000.11,1034.34,1000.11,1031.28,16950820,29764442112.00
2022-08-19,1034.24,1037.55,987.71,987.79,21049615,38770962432.00
2022-08-22,978.85,985.68,962.97,983.50,16211656,28894035968.00
2022-08-23,980.58,1026.66,980.40,1017.47,13876331,27967338496.00
2022-08-24,1018.11,1018.92,972.76,973.93,18206960,34752233472.00
2022-08-25,978.46,981.15,940.15,951.73,16328321,31201208320.00
2022-08-26,955.29,963.63,922.18,925.69,13153149,26677440512.00
2022-08-29,901.23,953.57,901.23,948.65,12658605,25374885888.00
2022-08-30,953.37,954.56,924.01,926.40,12499386,23591419904.00
2022-08-31,922.50,928.82,866.44,868.45,12387267,26448779264.00
2022-09-01,866.29,872.94,849.60,858.95,9279012,18809931776.00
2022-09-02,860.04,876.95,843.37,870.06,8658220,17488293888.00
2022-09-05,870.94,896.69,866.21,875.23,8285085,18404442112.00
2022-09-06,881.16,920.26,867.43,920.14,11305960,27083167744.00
2022-09-07,913.70,955.30,911.86,946.37,11767881,26837071872.00
2022-09-08,947.52,960.28,931.68,934.39,9883991,21422307328.00
2022-09-09,932.84,936.36,903.00,915.26,7775177,18793185280.00
2022-09-13,919.11,919.76,890.89,907.52,6757685,16025998336.00
2022-09-14,891.56,910.88,882.66,889.31,6289359,14122192896.00
2022-09-15,893.79,894.83,810.94,821.28,10177661,24239777792.00
2022-09-16,816.58,840.62,814.47,815.25,6751434,16543164416.00
2022-09-19,815.98,826.19,794.68,800.73,5226909,12477087744.00
2022-09-20,810.59,839.99,810.59,829.97,6792382,16844611584.00
2022-09-21,826.64,840.77,816.79,834.90,7204296,15119458304.00
2022-09-22,831.96,862.35,825.69,845.21,8301703,17243056128.00
2022-09-23,846.28,858.29,822.94,832.78,9980905,17951684608.00
2022-09-26,826.66,859.82,824.81,842.32,10323768,19579570176.00
2022-09-27,845.63,857.07,836.18,851.87,10200807,18082172928.00
2022-09-28,849.82,858.53,808.41,808.71,9511241,17814671360.00
2022-09-29,816.47,820.82,792.27,813.48,8586576,15955094528.00
2022-09-30,811.32,813.67,784.24,784.47,8295974,15210606592.00
2022-10-10,786.03,794.06,753.34,757.83,9128308,15150752768.00
2022-10-11,761.54,777.17,756.04,769.04,7623615,13265628160.00
2022-10-12,769.07,802.04,749.31,802.03,10564658,20316618752.00
2022-10-13,793.87,811.74,789.67,793.87,9877554,19402096640.00
2022-10-14,806.00,834.64,794.00,825.58,12336267,27681220608.00
2022-10-17,813.94,823.59,805.66,822.16,10480868,20839297024.00
2022-10-18,823.53,835.66,817.12,825.12,9686044,17968711680.00
2022-10-19,820.63,836.39,818.57,820.36,9719263,17594372096.00
2022-10-20,814.13,820.27,789.76,806.47,9224419,17497966592.00
2022-10-21,808.23,819.69,804.72,810.61,8104186,15566683136.00
2022-10-24,810.62,822.20,795.60,803.32,8327602,16320208896.00
2022-10-25,799.35,835.71,788.09,829.68,11554293,21398595584.00
2022-10-26,827.52,848.17,822.19,844.53,11195429,24650987520.00
2022-10-27,846.73,874.19,834.41,834.61,11275387,25498118144.00
2022-10-28,822.99,830.00,792.32,795.37,9383574,19070715904.00
2022-10-31,786.26,796.29,777.32,781.97,8161285,18328692736.00
2022-11-01,783.70,822.55,783.70,821.98,9972652,21639823360.00
2022-11-02,819.67,847.25,815.63,841.17,9695340,20966737920.00
2022-11-03,835.46,869.31,835.46,866.40,9565316,21697468416.00
2022-11-04,868.87,894.92,867.44,893.06,13002656,26933004288.00
2022-11-07,892.83,902.48,889.85,895.14,11523811,23948658688.00
2022-11-08,893.99,894.11,876.52,884.89,8615693,17639141376.00
2022-11-09,886.85,897.56,881.70,885.46,7625872,16345455616.00
2022-11-10,879.79,886.08,862.33,864.21,7769362,17898258432.00
2022-11-11,889.24,891.99,856.05,857.36,10115472,22731722752.00
2022-11-14,855.03,858.72,827.82,831.90,8270211,19905910784.00
2022-11-15,834.61,864.95,833.29,864.61,10121886,21704534016.00
2022-11-16,862.87,865.11,843.92,846.11,8338931,16934761472.00
2022-11-17,844.50,844.50,827.86,839.55,7389234,16778560512.00
2022-11-18,839.58,859.67,828.47,842.36,8284290,19202861056.00
2022-11-21,842.16,859.04,835.70,859.04,8377679,18653571072.00
2022-11-22,855.98,855.98,826.24,829.84,8598016,17249148928.00
2022-11-23,829.11,854.82,810.05,850.81,9299483,19766519808.00
2022-11-24,851.56,857.25,845.23,848.48,7307063,15043298304.00
2022-11-25,844.90,844.90,822.65,822.65,6863635,13367681024.00
2022-11-28,806.91,819.12,804.20,817.66,5171373,11017056256.00
2022-11-29,819.18,823.99,813.49,820.55,6179864,12957132800.00
2022-11-30,820.45,826.60,814.51,819.71,6327240,13097494528.00
2022-12-01,826.71,840.55,822.71,834.36,7743972,16344997888.00
2022-12-02,831.14,853.15,829.81,841.99,8287913,17529896960.00
2022-12-05,843.33,843.33,822.56,828.05,7559297,17133457408.00
2022-12-06,826.39,838.26,819.45,828.84,8378495,19925671936.00
2022-12-07,824.89,836.01,819.41,824.44,8512435,17607841792.00
2022-12-08,822.48,843.27,816.80,828.90,7792493,17548156928.00
2022-12-09,827.53,833.13,821.93,825.37,8481841,18678216704.00
2022-12-12,821.44,821.79,803.03,811.11,6804648,14605171712.00
2022-12-13,809.68,810.24,788.49,789.17,5983213,13143878656.00
2022-12-14,790.88,796.79,785.29,788.62,6158392,12335687680.00
2022-12-15,786.05,800.08,782.92,797.95,6239964,12635663360.00
2022-12-16,792.50,793.50,772.72,774.42,6373727,13101504512.00
2022-12-19,772.31,780.46,763.99,766.89,5502773,10222381056.00
2022-12-20,764.43,775.78,759.15,773.84,5615692,10787588096.00
2022-12-21,773.70,774.56,749.82,755.95,5678321,11257247744.00
2022-12-22,758.84,758.84,729.04,730.60,6369967,13321895936.00
2022-12-23,725.98,731.59,709.97,715.16,5506949,10738814976.00
2022-12-26,713.67,758.66,713.67,758.26,7215535,14994979840.00
2022-12-27,762.31,776.73,759.72,776.37,7811437,17443682304.00
2022-12-28,772.30,779.92,767.23,772.13,7112860,14738479104.00
2022-12-29,769.99,780.15,767.88,767.88,6109094,11739026432.00
2022-12-30,772.13,777.16,766.78,766.95,5703480,11002093568.00
2023-01-03,767.03,785.24,761.40,783.68,8000826,15405263872.00
2023-01-04,783.72,784.48,768.95,774.27,7249013,14370831360.00
2023-01-05,772.96,791.92,771.10,791.38,9757224,17565014016.00
2023-01-06,794.76,838.65,794.00,826.67,16313929,33487949824.00
2023-01-09,832.66,846.06,823.38,835.49,14171885,28096778240.00
2023-01-10,836.40,848.00,834.88,838.03,11028896,20680665088.00
2023-01-11,837.89,841.03,826.58,826.93,11386305,21204568064.00
2023-01-12,830.46,835.94,825.73,826.90,9592954,16894336000.00
2023-01-13,831.20,832.29,813.73,819.76,8132399,14970512384.00
2023-01-16,820.97,837.47,816.41,829.23,9382968,19310594048.00
2023-01-17,831.53,843.17,829.81,834.10,8577269,16143768576.00
2023-01-18,837.11,837.69,829.26,835.40,7752623,14571488256.00
2023-01-19,834.53,834.90,826.39,833.19,7106222,14512640000.00
2023-01-20,835.41,842.79,832.90,841.87,7155061,15733868544.00
2023-01-30,852.47,863.55,851.23,853.14,10755560,23320211456.00
