日期,开盘,最高,最低,收盘,成交量,成交额
2017-08-15,1000.47,1005.02,999.66,1005.02,22310079,29633767424.00
2017-08-16,1004.06,1004.74,994.50,1004.64,21448999,28818956288.00
2017-08-17,1004.71,1010.83,1002.07,1010.00,21280051,28739733504.00
2017-08-18,1003.45,1006.34,1001.56,1004.37,19313503,24707043328.00
2017-08-21,1004.59,1012.45,1004.59,1012.36,19579305,25220331520.00
2017-08-22,1012.56,1014.82,1009.44,1014.68,22795093,29652692992.00
2017-08-23,1012.46,1016.48,1007.76,1009.28,19585568,25444026368.00
2017-08-24,1008.47,1009.84,1001.13,1003.30,17927542,22139197440.00
2017-08-25,1003.65,1011.20,1002.05,1009.28,18966160,24794103808.00
2017-08-28,1008.36,1020.52,1008.26,1018.10,23859438,32492359680.00
2017-08-29,1016.91,1019.56,1013.48,1015.57,21861767,29401757696.00
2017-08-30,1016.09,1017.36,1013.00,1015.68,20797079,29393795072.00
2017-08-31,1016.00,1017.65,1008.74,1015.93,23685795,31287638016.00
2017-09-01,1016.05,1020.81,1014.48,1019.40,24912642,33027852288.00
2017-09-04,1019.53,1028.76,1017.72,1028.73,26383881,35889057792.00
2017-09-05,1028.66,1032.82,1024.75,1032.35,26404375,36153937920.00
2017-09-06,1030.58,1046.25,1030.10,1043.62,39307532,55275700224.00
2017-09-07,1047.18,1048.78,1038.56,1039.37,36960725,53517639680.00
2017-09-08,1038.53,1043.43,1035.17,1041.24,29782816,42993577984.00
2017-09-11,1048.90,1070.36,1048.90,1069.65,48194119,69063778304.00
2017-09-12,1072.54,1099.46,1072.30,1078.56,74935793,105688571904.00
2017-09-13,1075.06,1078.39,1068.32,1078.38,47477360,64494612480.00
2017-09-14,1080.01,1082.55,1066.55,1071.16,48439088,65397760000.00
2017-09-15,1068.54,1068.89,1059.81,1067.67,43819034,59445153792.00
2017-09-18,1068.43,1086.89,1068.38,1086.62,42119272,57743777792.00
2017-09-19,1087.78,1088.12,1072.87,1077.25,38435020,53358911488.00
2017-09-20,1074.67,1089.07,1073.71,1085.66,40093035,57587052544.00
2017-09-21,1086.08,1086.87,1075.14,1075.83,37478767,54270259200.00
2017-09-22,1072.81,1083.72,1071.74,1082.80,34081163,49054072832.00
2017-09-25,1081.09,1083.85,1066.42,1067.45,32279065,46434164736.00
2017-09-26,1065.24,1077.60,1065.24,1077.60,26174588,37204471808.00
2017-09-27,1078.78,1094.25,1077.73,1091.78,31918212,48426119168.00
2017-09-28,1089.29,1093.55,1088.60,1091.71,32566566,44610490368.00
2017-09-29,1092.89,1097.55,1091.15,1093.77,31567499,44175138816.00
2017-10-09,1113.93,1119.76,1111.21,1114.53,40498094,59378417664.00
2017-10-10,1113.25,1115.33,1097.68,1107.68,36840158,51249188864.00
2017-10-11,1106.53,1108.40,1101.20,1105.23,42160646,53198946304.00
2017-10-12,1105.67,1107.39,1098.39,1104.93,32483692,42910113792.00
2017-10-13,1105.19,1111.49,1103.89,1108.24,25705941,35439431680.00
2017-10-16,1111.90,1112.04,1094.29,1096.44,32674405,44430958592.00
2017-10-17,1093.09,1095.44,1087.21,1089.17,20761623,28841945088.00
