日期,开盘,最高,最低,收盘,成交量,成交额
2019-05-07,508.42,522.67,496.25,511.59,2861288,4180156672.00
2019-05-08,502.23,526.86,494.65,512.08,2624670,3756979456.00
2019-05-09,507.18,520.05,499.16,505.84,2206171,3082034688.00
2019-05-10,511.71,530.01,500.83,526.27,3093096,4507442688.00
2019-05-13,521.92,529.67,510.78,518.23,2309380,3235720704.00
2019-05-14,512.56,524.20,507.77,513.66,1967385,2661214720.00
2019-05-15,518.74,532.62,515.25,529.24,2471459,3595989248.00
2019-05-16,532.21,538.76,521.64,529.19,2811304,4050770944.00
2019-05-17,531.42,538.20,507.64,514.87,3496490,4479844864.00
2019-05-20,514.73,523.05,493.82,509.52,3061941,3958348288.00
2019-05-21,509.12,523.84,502.83,517.63,2695449,3561216768.00
2019-05-22,517.69,525.97,508.10,514.70,2253304,2960420864.00
2019-05-23,513.13,517.01,492.78,497.93,2516025,3417636608.00
2019-05-24,496.68,505.22,488.41,495.20,1873728,2608248320.00
2019-05-27,495.34,511.34,487.65,507.35,2720045,3759403776.00
2019-05-28,507.08,514.83,499.70,504.50,2262055,3075791360.00
2019-05-29,504.98,515.96,499.36,508.02,2153359,2796924928.00
2019-05-30,506.86,510.41,492.85,501.17,2144741,2787439616.00
2019-05-31,501.68,509.54,494.73,501.10,1827276,2463492352.00
2019-06-03,501.52,509.63,486.94,496.04,2383942,3257207296.00
2019-06-04,495.81,505.97,485.89,492.86,1940835,2693928704.00
2019-06-05,496.94,504.62,487.88,494.68,1974860,2714536192.00
2019-06-06,494.37,497.16,475.60,481.02,1902696,2472833024.00
2019-06-10,481.90,495.60,475.16,488.73,1884402,2514231808.00
2019-06-11,488.18,507.47,483.12,504.30,2812470,3767835904.00
2019-06-12,502.56,509.03,494.91,499.40,2204712,2921342720.00
2019-06-13,498.86,509.09,493.07,502.93,2009942,2680365568.00
2019-06-14,502.39,506.80,488.91,491.49,1914902,2579365888.00
2019-06-17,491.09,496.66,483.96,489.74,1493359,1901582208.00
