日期,开盘,最高,最低,收盘,成交量,成交额
2015-09-02,1249.33,1305.72,1219.32,1233.42,2893967,2499759616.00
2015-09-07,1251.97,1296.44,1209.92,1224.96,2091804,1905240192.00
2015-09-08,1216.15,1284.97,1204.62,1283.16,1937328,1933723392.00
2015-09-09,1295.03,1331.89,1284.76,1324.06,2894633,2824825856.00
2015-09-10,1299.45,1329.11,1288.95,1292.77,1993262,1846665984.00
2015-09-11,1296.15,1319.39,1293.39,1313.25,1773083,1778767872.00
2015-09-14,1326.49,1329.26,1223.45,1224.81,2684595,2393870080.00
2015-09-15,1182.77,1208.79,1128.91,1174.37,1914236,1638069376.00
2015-09-16,1179.82,1288.97,1171.89,1277.00,1877409,1675656960.00
2015-09-17,1277.78,1296.25,1229.45,1229.56,2207494,2042989184.00
2015-09-18,1237.49,1255.69,1224.38,1245.98,1435364,1332545152.00
2015-09-21,1226.26,1278.08,1218.57,1275.20,1686657,1593406720.00
2015-09-22,1280.47,1296.04,1269.06,1281.47,1773813,1797954688.00
2015-09-23,1252.67,1274.85,1240.64,1248.18,1367354,1400024192.00
2015-09-24,1250.10,1267.63,1249.64,1260.65,1083405,1068882304.00
2015-09-25,1257.94,1276.66,1226.88,1253.10,1968835,1682702336.00
2015-09-28,1243.97,1260.79,1226.90,1259.24,1178644,1007342592.00
2015-09-29,1239.10,1247.70,1218.42,1222.72,984354,891453440.00
2015-09-30,1227.29,1238.79,1223.31,1226.93,699264,633300032.00
2015-10-08,1270.11,1281.30,1257.20,1271.82,1451565,1324691584.00
2015-10-09,1270.34,1296.63,1269.21,1291.70,1686694,1528242944.00
2015-10-12,1301.39,1359.75,1301.14,1353.17,2532109,2372468480.00
2015-10-13,1342.20,1373.26,1337.66,1365.13,2143327,2087658624.00
2015-10-14,1359.20,1369.13,1337.70,1340.39,1773052,1717488896.00
2015-10-15,1332.90,1382.44,1332.90,1382.44,2089087,2105987968.00
2015-10-16,1416.73,1495.08,1408.34,1490.26,4107694,4478400000.00
2015-10-19,1523.13,1560.01,1496.86,1535.53,5250827,5354846720.00
2015-10-20,1512.57,1519.62,1488.66,1515.78,2881543,3007853056.00
2015-10-21,1515.24,1526.86,1387.68,1391.18,3500556,3505270528.00
2015-10-22,1394.56,1448.55,1391.88,1440.15,2351242,2321220864.00
2015-10-23,1447.51,1499.66,1436.25,1491.51,2969733,2982713088.00
2015-10-26,1503.32,1518.88,1469.00,1485.38,3222748,3405612800.00
2015-10-27,1480.81,1499.97,1440.95,1490.74,1943976,2187005440.00
2015-10-28,1498.78,1580.16,1496.68,1528.73,4627324,4661869568.00
2015-10-29,1523.16,1543.65,1506.15,1529.88,2747554,2729467904.00
2015-10-30,1527.70,1555.09,1506.31,1526.64,2292045,2341976320.00
2015-11-02,1512.76,1561.97,1505.24,1512.70,3356211,3237548544.00
2015-11-03,1500.06,1514.83,1455.84,1470.55,2291528,2277910272.00
2015-11-04,1479.49,1542.07,1473.64,1541.08,3097062,3337203456.00
2015-11-05,1536.74,1561.07,1524.92,1536.67,4300653,4748674560.00
2015-11-06,1535.53,1573.16,1532.79,1573.16,3297761,3894638848.00
2015-11-09,1585.60,1594.95,1556.28,1576.37,3714210,4381318656.00
2015-11-10,1570.18,1599.28,1566.56,1581.25,3630202,4103189248.00
2015-11-11,1582.75,1588.29,1564.22,1583.94,3117412,3838972416.00
2015-11-12,1583.06,1587.16,1556.48,1579.22,3187695,3862611968.00
2015-11-13,1564.79,1576.49,1543.16,1562.13,3129900,3842845952.00
2015-11-16,1531.04,1596.13,1530.18,1594.64,3244704,3638343168.00
2015-11-17,1611.91,1636.63,1590.57,1599.78,4680144,5057475072.00
2015-11-18,1603.83,1607.24,1557.54,1561.65,3008722,3621493760.00
2015-11-19,1565.65,1588.20,1557.63,1588.20,1901499,2278459392.00
2015-11-20,1591.80,1615.51,1591.54,1609.84,2931894,3752722432.00
2015-11-23,1616.89,1634.03,1593.69,1602.35,2792586,3759990528.00
2015-11-24,1598.44,1608.06,1574.11,1607.27,1822627,2406712064.00
2015-11-25,1602.60,1620.42,1598.21,1618.18,2164410,2893673984.00
2015-11-26,1626.06,1632.39,1600.06,1603.35,2223734,2877665536.00
2015-11-27,1592.20,1601.22,1470.21,1483.85,2781928,3274059264.00
2015-11-30,1497.73,1518.09,1423.05,1493.41,2136417,2519051520.00
2015-12-01,1495.39,1532.42,1486.23,1517.48,1985451,2534155520.00
2015-12-02,1515.71,1519.19,1473.79,1518.52,1757859,2237057280.00
2015-12-03,1522.62,1534.77,1516.83,1532.45,1560524,1985616384.00
2015-12-04,1524.69,1529.56,1496.66,1509.06,1762275,2334813696.00
2015-12-07,1511.94,1528.39,1503.06,1527.49,1569676,2267297792.00
2015-12-08,1520.38,1525.78,1492.00,1494.08,1719836,2388232704.00
2015-12-09,1484.94,1498.30,1473.53,1482.10,1393657,1949578496.00
