日期,开盘,最高,最低,收盘,成交量,成交额
2022-06-09,1003.98,1018.75,987.31,987.31,33996260,17487001600.00
2022-06-10,976.21,1009.29,976.21,1004.80,44039479,24032129024.00
2022-06-13,990.40,1001.36,979.04,992.05,39049368,21762084864.00
2022-06-14,980.51,996.83,968.22,996.83,35052064,19693770752.00
2022-06-15,993.58,994.02,974.97,974.97,32540168,19250636800.00
2022-06-16,971.47,978.98,966.24,971.07,27645479,17226321920.00
2022-06-17,964.01,978.24,961.48,975.32,27884762,17231689728.00
2022-06-20,975.33,996.35,972.19,991.97,35808458,27950815232.00
2022-06-21,993.13,994.93,977.84,986.00,33377325,24885741568.00
2022-06-22,984.96,988.71,967.02,968.12,28532418,20550897664.00
2022-06-23,966.61,980.34,957.16,980.34,26372553,19596904448.00
2022-06-24,979.80,987.55,976.81,980.56,25862039,20818130944.00
2022-06-27,982.75,984.05,975.13,983.11,26606683,21423572992.00
2022-06-28,982.08,997.28,981.04,997.06,26688013,20240969728.00
2022-06-29,994.48,994.73,973.44,973.45,31519832,21372266496.00
2022-06-30,973.35,986.04,972.54,977.52,26396853,20588601344.00
2022-07-01,978.74,997.93,978.36,991.39,29277118,21965252608.00
2022-07-04,992.80,1010.06,988.30,1009.22,34258529,26376912896.00
2022-07-05,1011.39,1026.59,1010.92,1023.30,58176027,35217920000.00
2022-07-06,1019.60,1027.20,1004.52,1013.23,45668031,28829954048.00
2022-07-07,1012.37,1036.73,1012.37,1032.74,41479886,28240877568.00
2022-07-08,1037.75,1043.40,1034.25,1038.05,35018451,23284439040.00
2022-07-11,1038.90,1047.29,1031.72,1038.01,42267437,29846693888.00
2022-07-12,1037.97,1053.12,1032.02,1033.87,42034262,27383412736.00
2022-07-13,1031.38,1058.15,1029.84,1058.00,41280110,27920250880.00
2022-07-14,1053.68,1053.78,1040.24,1043.73,40775411,27581816832.00
2022-07-15,1038.04,1042.29,1026.02,1026.02,38134812,25817501696.00
2022-07-18,1031.17,1064.01,1031.17,1064.01,41660783,26176366592.00
2022-07-19,1069.81,1070.22,1052.25,1059.89,36192470,25752848384.00
2022-07-20,1060.73,1068.65,1050.55,1068.41,32500971,23896307712.00
2022-07-21,1067.55,1069.08,1058.43,1059.44,35529168,26447126528.00
2022-07-22,1058.75,1071.66,1054.91,1065.73,34338968,24184877056.00
2022-07-25,1066.89,1067.18,1040.84,1044.76,30879577,23688593408.00
2022-07-26,1042.58,1049.50,1029.04,1049.34,24417707,18003816448.00
2022-07-27,1045.41,1053.37,1042.58,1053.15,25280563,20138096640.00
2022-07-28,1059.32,1063.65,1055.36,1056.69,29057026,22486327296.00
2022-07-29,1058.43,1075.00,1057.74,1062.08,32220943,22947633152.00
2022-08-01,1060.37,1064.02,1052.55,1064.02,28126126,21541316608.00
2022-08-02,1054.92,1054.92,1009.23,1018.14,41407119,26731735040.00
2022-08-03,1017.23,1037.61,1008.96,1011.72,34288840,24470618112.00
2022-08-04,1018.04,1031.92,1014.71,1030.82,30235076,22148493312.00
2022-08-05,1031.39,1032.10,1011.94,1025.85,28073070,20127080448.00
2022-08-08,1019.35,1035.91,1012.13,1034.93,28628934,19249784832.00
2022-08-09,1035.26,1043.65,1031.85,1040.62,26278360,21020911616.00
2022-08-10,1038.92,1046.22,1036.78,1046.22,29507993,21925210112.00
2022-08-11,1049.48,1058.77,1048.85,1058.36,28461383,19705929728.00
2022-08-12,1059.66,1071.07,1057.61,1064.23,29741592,20408567808.00
2022-08-15,1067.07,1086.94,1066.49,1086.69,32219578,22458591232.00
2022-08-16,1094.08,1110.99,1094.08,1110.04,40430137,30092300288.00
2022-08-17,1115.30,1128.15,1114.62,1127.91,39679520,28396179456.00
2022-08-18,1129.26,1136.91,1121.62,1122.46,39436250,27428651008.00
2022-08-19,1124.08,1141.87,1116.63,1131.45,46703966,32922902528.00
2022-08-22,1128.12,1133.90,1114.71,1120.44,39323037,29255100416.00
2022-08-23,1113.65,1140.10,1111.49,1140.10,42247839,28870031360.00
