日期,开盘,最高,最低,收盘,成交量,成交额
2015-09-02,1515.03,1591.62,1496.81,1562.37,20173002,36310261760.00
2015-09-07,1570.34,1621.82,1546.48,1559.66,16066364,29767211008.00
2015-09-08,1553.19,1629.38,1543.02,1627.50,13933856,25261250560.00
2015-09-09,1632.33,1677.49,1627.91,1657.43,22368511,41620156416.00
2015-09-10,1638.98,1666.05,1630.13,1642.48,13695428,26261207040.00
2015-09-11,1639.63,1658.90,1621.24,1642.40,12477132,23178872832.00
2015-09-14,1645.90,1650.28,1541.16,1561.60,17664895,30313363456.00
2015-09-15,1527.79,1551.69,1490.36,1496.66,14367568,22650318848.00
2015-09-16,1502.28,1608.77,1500.36,1596.88,15423521,25335517184.00
2015-09-17,1586.53,1615.54,1556.79,1557.09,18503715,29845194752.00
2015-09-18,1560.64,1576.75,1546.50,1567.68,12220967,18275852288.00
2015-09-21,1552.08,1613.41,1545.11,1611.31,17549060,26299901952.00
2015-09-22,1614.89,1637.21,1608.05,1624.08,18795035,30170527744.00
2015-09-23,1604.86,1616.47,1587.91,1598.01,14103967,23287793664.00
2015-09-24,1603.71,1618.64,1597.27,1618.02,11908034,20986359808.00
2015-09-25,1614.13,1621.55,1562.81,1572.40,13332774,22281334784.00
2015-09-28,1572.92,1600.92,1559.04,1600.06,9465386,17608787968.00
2015-09-29,1580.33,1591.04,1561.43,1569.02,12264980,20622589952.00
2015-09-30,1573.15,1581.51,1557.00,1570.36,8192655,14533115904.00
2015-10-08,1631.81,1655.57,1626.80,1644.60,16071658,29414121472.00
2015-10-09,1646.26,1662.20,1640.55,1657.09,16805997,30962132992.00
2015-10-12,1657.70,1729.01,1657.70,1707.24,25669912,48731111424.00
2015-10-13,1693.03,1713.53,1689.14,1710.62,17600659,33434449920.00
2015-10-14,1698.96,1714.79,1688.47,1693.09,17652958,34387738624.00
2015-10-15,1687.21,1737.58,1685.47,1737.58,20611469,43338944512.00
2015-10-16,1747.57,1759.67,1721.55,1750.97,22265863,44305301504.00
2015-10-19,1754.85,1759.11,1724.41,1743.15,20376776,41566470144.00
2015-10-20,1742.06,1767.13,1734.37,1767.10,17992802,36464783360.00
2015-10-21,1772.82,1799.44,1688.73,1699.86,26778357,54646910976.00
2015-10-22,1702.65,1774.08,1702.65,1774.08,22965035,46322987008.00
2015-10-23,1800.73,1842.50,1800.73,1839.84,30749444,63796396032.00
2015-10-26,1860.24,1861.70,1815.27,1837.46,34965334,63468077056.00
2015-10-27,1825.97,1855.45,1773.04,1846.13,27382508,51625484288.00
2015-10-28,1835.41,1851.42,1789.88,1796.64,21945593,43461238784.00
2015-10-29,1806.08,1818.83,1781.13,1810.16,16642233,32770867200.00
2015-10-30,1808.82,1821.90,1782.58,1801.09,18642256,38825103360.00
2015-11-02,1773.96,1811.06,1760.49,1765.52,17156412,36271054848.00
2015-11-03,1767.00,1777.29,1745.73,1754.45,14104818,29440151552.00
2015-11-04,1759.58,1837.23,1759.58,1837.23,23795088,48440373248.00
2015-11-05,1837.29,1856.70,1818.77,1829.15,28053178,57757675520.00
2015-11-06,1829.35,1860.11,1829.35,1858.50,23715588,49735409664.00
2015-11-09,1854.68,1897.44,1845.10,1888.15,28494013,61789376512.00
2015-11-10,1881.94,1901.13,1868.90,1882.16,26937583,56495063040.00
2015-11-11,1882.46,1916.48,1874.84,1916.48,28203555,59262537728.00
2015-11-12,1922.95,1937.64,1901.87,1925.01,28065449,62438240256.00
2015-11-13,1907.07,1908.78,1864.76,1881.26,26130780,56934862848.00
2015-11-16,1853.29,1912.75,1847.08,1912.75,20141450,40833781760.00
2015-11-17,1924.04,1935.10,1894.87,1898.93,27208030,57673535488.00
2015-11-18,1898.38,1902.89,1864.83,1868.95,18494683,38828527616.00
2015-11-19,1870.68,1905.32,1870.68,1905.32,18037145,39414468608.00
2015-11-20,1908.91,1921.47,1900.51,1917.65,22447631,47317749760.00
2015-11-23,1919.43,1936.76,1908.66,1914.61,24406074,53463506944.00
2015-11-24,1914.51,1924.82,1893.59,1924.82,17670073,40845516800.00
2015-11-25,1920.94,1957.51,1915.18,1956.08,23481384,51552264192.00
2015-11-26,1961.24,1963.43,1933.94,1938.05,22741752,50394697728.00
2015-11-27,1930.73,1931.87,1824.75,1837.72,24509792,52259909632.00
2015-11-30,1839.95,1854.22,1771.91,1840.13,21001735,44734316544.00
2015-12-01,1841.52,1871.24,1835.78,1857.42,18251067,40034402304.00
2015-12-02,1851.65,1859.83,1813.31,1859.44,16312098,35419836416.00
2015-12-03,1860.76,1890.07,1860.76,1890.07,14120195,31309031424.00
2015-12-04,1886.79,1903.70,1875.10,1886.63,16400970,35217526784.00
2015-12-07,1889.07,1920.37,1885.28,1919.62,16238141,36778741760.00
2015-12-08,1912.07,1912.95,1883.23,1887.44,17151820,37119131648.00
2015-12-09,1882.22,1888.30,1868.12,1877.61,14387019,30508048384.00
