日期,开盘,最高,最低,收盘,成交量,成交额
2015-09-02,2110.64,2252.94,2076.30,2084.62,2961541,6186952192.00
2015-09-07,2118.70,2188.36,2056.14,2075.82,2739988,5800835072.00
2015-09-08,2070.16,2165.83,2002.87,2157.60,2725337,5573484032.00
2015-09-09,2174.01,2267.73,2169.66,2241.79,3954237,9016305664.00
2015-09-10,2219.72,2295.70,2192.63,2236.89,3350603,7683956224.00
2015-09-11,2235.56,2281.54,2221.10,2253.06,2863855,6463827968.00
2015-09-14,2271.93,2285.53,2081.19,2087.87,2779341,5924904960.00
2015-09-15,2002.30,2040.56,1933.19,1933.47,2649369,4991022592.00
2015-09-16,1905.00,2046.40,1883.58,2040.42,3325243,7000430592.00
2015-09-17,2020.98,2091.33,1979.99,1979.99,4018341,8942067712.00
2015-09-18,1981.39,2004.14,1938.35,1988.51,2660482,5794718208.00
2015-09-21,1971.23,2122.88,1965.03,2122.73,5873150,12373939200.00
2015-09-22,2139.79,2188.08,2102.55,2151.10,5100830,11558587392.00
2015-09-23,2101.64,2180.17,2090.40,2138.77,3643765,8182034432.00
2015-09-24,2150.17,2199.24,2139.57,2157.76,3321050,7568360448.00
2015-09-25,2147.98,2188.15,2048.04,2064.19,3888288,8221614592.00
2015-09-28,2065.57,2119.93,1997.28,2116.96,2972664,6131956224.00
2015-09-29,2069.63,2103.62,2039.33,2057.15,2739671,5636776448.00
2015-09-30,2077.07,2151.66,2053.35,2108.31,3113171,6568441344.00
2015-10-08,2198.14,2250.84,2185.32,2235.69,3903973,8588243968.00
2015-10-09,2234.58,2347.89,2229.93,2303.07,4382705,9804719104.00
2015-10-12,2322.29,2452.49,2322.29,2386.93,5355711,12535243776.00
2015-10-13,2379.47,2432.95,2369.49,2430.96,4266591,9664854016.00
2015-10-14,2433.72,2460.15,2372.18,2375.84,4244707,9490723840.00
2015-10-15,2359.75,2485.65,2356.40,2484.95,5436152,11821099008.00
2015-10-16,2505.56,2544.42,2481.96,2540.11,5239912,12733298688.00
2015-10-19,2553.94,2554.45,2458.28,2496.32,4865695,11825153024.00
2015-10-20,2511.46,2639.18,2511.46,2628.77,5447945,13776672768.00
2015-10-21,2640.05,2641.25,2407.77,2411.88,6192382,14974117888.00
2015-10-22,2409.34,2531.47,2381.92,2514.47,4725767,11231332352.00
2015-10-23,2534.29,2579.35,2511.34,2562.91,4969281,12476382208.00
2015-10-26,2591.94,2643.70,2533.07,2596.72,5207285,13386164224.00
2015-10-27,2583.36,2765.48,2531.73,2761.08,7067301,18554413056.00
2015-10-28,2773.28,2781.38,2646.09,2653.92,6250943,16871102464.00
2015-10-29,2662.08,2766.96,2641.39,2716.64,4877735,12747686912.00
2015-10-30,2697.76,2779.04,2684.36,2721.21,4867895,11997727744.00
2015-11-02,2660.21,2732.68,2581.81,2608.14,4113651,10505503744.00
2015-11-03,2617.16,2642.34,2547.82,2567.35,3172354,8035700224.00
