日期,开盘,最高,最低,收盘,成交量,成交额
2015-09-02,1349.91,1406.00,1332.34,1335.67,1138132,1111492224.00
2015-09-07,1347.15,1376.93,1318.72,1329.79,1059509,1129268608.00
2015-09-08,1335.81,1379.10,1311.54,1373.61,837211,892321472.00
2015-09-09,1376.06,1409.19,1375.16,1404.53,1445894,1741610368.00
2015-09-10,1388.65,1413.61,1382.42,1392.56,959047,1177754880.00
2015-09-11,1387.34,1413.15,1383.51,1410.37,752194,956750272.00
2015-09-14,1423.70,1430.18,1337.20,1338.14,1135792,1341367552.00
2015-09-15,1315.11,1336.51,1285.58,1292.50,833415,860733568.00
2015-09-16,1294.52,1354.50,1290.20,1352.01,975762,998741184.00
2015-09-17,1347.42,1390.15,1339.84,1344.55,1578991,1548206976.00
2015-09-18,1350.67,1368.39,1339.68,1363.57,1094704,1079226880.00
2015-09-21,1355.65,1403.33,1350.88,1402.52,1308561,1356028672.00
2015-09-22,1401.36,1409.75,1380.93,1391.84,1371167,1397516800.00
2015-09-23,1376.15,1390.65,1369.62,1374.88,895522,911292032.00
2015-09-24,1379.28,1390.53,1376.60,1390.05,774394,806203520.00
2015-09-25,1392.87,1416.22,1389.39,1399.83,1109931,1535180672.00
2015-09-28,1392.25,1407.15,1368.81,1405.56,716319,996623808.00
2015-09-29,1385.98,1423.44,1378.95,1416.75,796020,1151793664.00
2015-09-30,1418.92,1441.03,1413.71,1415.55,776234,1156449536.00
2015-10-08,1439.14,1452.30,1428.13,1443.94,851412,1167049728.00
2015-10-09,1441.51,1448.49,1432.10,1442.17,752759,991188864.00
2015-10-12,1445.19,1482.77,1443.41,1472.67,1454215,1750461568.00
2015-10-13,1464.02,1491.48,1459.80,1486.31,970574,1184596480.00
2015-10-14,1482.20,1500.89,1472.80,1475.24,1185087,1316119680.00
2015-10-15,1473.54,1512.65,1469.83,1510.59,1174249,1468860800.00
2015-10-16,1506.80,1517.00,1491.51,1516.27,1064716,1406958080.00
2015-10-19,1547.46,1564.20,1534.79,1548.17,1647864,1882716160.00
2015-10-20,1582.71,1596.72,1569.67,1594.13,1436913,1638535936.00
2015-10-21,1626.98,1650.61,1556.37,1566.82,1522427,1848880512.00
2015-10-22,1562.40,1607.54,1561.08,1602.38,1251211,1464344192.00
2015-10-23,1611.00,1634.00,1605.34,1630.86,1695393,2109471232.00
2015-10-26,1636.91,1644.26,1620.75,1634.14,1594019,1878907008.00
2015-10-27,1635.99,1649.10,1605.33,1642.48,1398917,1789508608.00
2015-10-28,1632.25,1641.53,1602.72,1611.33,1405704,1602207616.00
2015-10-29,1616.22,1638.39,1605.19,1634.14,1075938,1280162688.00
2015-10-30,1632.96,1644.10,1611.18,1627.33,1049634,1238792320.00
2015-11-02,1643.05,1670.89,1631.33,1632.46,949563,1377963520.00
2015-11-03,1659.40,1684.02,1601.69,1612.18,1014709,2412818944.00
2015-11-04,1621.98,1702.19,1612.62,1701.87,1062159,2109085184.00
2015-11-05,1709.50,1770.58,1709.26,1751.36,1525332,3258006528.00
2015-11-06,1728.97,1768.00,1728.91,1761.65,1280257,2464449536.00
2015-11-09,1750.86,1777.95,1737.44,1773.41,1351626,2460726016.00
2015-11-10,1774.42,1781.27,1742.97,1760.91,1314671,2328703232.00
2015-11-11,1751.82,1793.98,1741.76,1776.89,1272447,2297325824.00
2015-11-12,1777.33,1782.59,1749.83,1768.89,1269435,2237542144.00
2015-11-13,1758.32,1815.18,1751.53,1791.34,1140847,2522797568.00
2015-11-16,1776.33,1801.62,1757.02,1795.43,996275,2177730560.00
2015-11-17,1801.27,1866.39,1801.27,1837.91,1323412,3041555712.00
2015-11-18,1827.41,1873.97,1804.61,1813.79,931937,2518395648.00
2015-11-19,1807.51,1850.38,1793.78,1849.10,968784,2071857408.00
2015-11-20,1840.65,1876.70,1824.32,1836.36,1133931,2367770368.00
2015-11-23,1816.42,1836.43,1797.78,1807.39,986729,1805709568.00
2015-11-24,1796.64,1813.64,1773.37,1813.08,1155019,1729858688.00
2015-11-25,1801.25,1848.91,1787.52,1836.23,1573570,3126155776.00
2015-11-26,1841.77,1891.08,1823.67,1846.88,1608014,3138556160.00
2015-11-27,1832.89,1845.99,1719.78,1737.93,1679690,2816345088.00
2015-11-30,1741.46,1750.16,1641.75,1714.93,1555553,2630796544.00
2015-12-01,1708.85,1752.89,1691.48,1730.63,1039131,1957404416.00
2015-12-02,1714.01,1738.65,1664.35,1714.31,901564,1585069824.00
2015-12-03,1719.39,1751.12,1708.38,1749.12,855268,1480385280.00
2015-12-04,1738.46,1755.47,1721.41,1734.59,916220,1708163840.00
2015-12-07,1731.52,1755.54,1722.92,1753.95,971806,1725688064.00
2015-12-08,1742.30,1742.95,1687.47,1688.52,1012214,1711879040.00
2015-12-09,1677.06,1693.13,1655.08,1660.00,948717,1556445696.00
2015-12-10,1667.15,1723.90,1660.48,1698.75,1084701,2000232320.00
2015-12-11,1682.18,1701.78,1677.07,1689.61,858338,1541371648.00
2015-12-14,1672.85,1703.50,1661.23,1703.04,664814,1121806208.00
2015-12-15,1699.92,1725.42,1699.07,1719.23,988932,1382218112.00
2015-12-16,1718.43,1728.55,1711.25,1712.93,936390,1373050240.00
2015-12-17,1728.77,1764.79,1722.52,1756.35,1172600,1910106880.00
2015-12-18,1747.47,1780.78,1744.23,1754.30,1019335,1661383040.00
2015-12-21,1748.22,1780.73,1744.10,1770.77,983136,1655661184.00
2015-12-22,1767.98,1777.37,1758.57,1776.40,943033,1581889920.00
2015-12-23,1773.55,1784.06,1756.74,1757.68,907157,1619321472.00
2015-12-24,1760.06,1762.18,1731.17,1745.98,516402,848976512.00
2015-12-25,1758.12,1786.84,1756.87,1771.21,656325,987726656.00
2015-12-28,1786.47,1823.06,1776.78,1777.07,880896,1701591424.00
2015-12-29,1781.98,1793.32,1757.86,1788.06,549367,965949312.00
2015-12-30,1805.00,1831.78,1805.00,1831.45,753130,1368452608.00
2015-12-31,1843.62,1857.34,1826.66,1844.55,665166,1147888128.00
2016-01-04,1857.96,1860.63,1721.44,1727.88,723319,1514055808.00
2016-01-05,1645.73,1744.68,1635.87,1698.03,1069693,2276278528.00
2016-01-06,1698.28,1709.53,1661.50,1707.77,839266,1813042816.00
2016-01-07,1679.60,1679.60,1562.70,1564.60,204737,385901216.00
2016-01-08,1581.30,1600.56,1476.52,1546.39,925878,1590739200.00
2016-01-11,1506.59,1523.59,1452.94,1458.76,841696,1383464832.00
2016-01-12,1449.14,1481.76,1431.46,1466.58,700310,1239012608.00
2016-01-13,1495.90,1509.84,1423.17,1430.66,719805,1466326528.00
2016-01-14,1402.45,1459.90,1361.70,1451.79,827307,1318272384.00
2016-01-15,1434.74,1436.31,1371.05,1381.90,710898,1215129088.00
2016-01-18,1345.79,1410.68,1340.19,1390.56,545484,890595456.00
2016-01-19,1392.92,1439.45,1385.41,1436.11,739091,1250337152.00
2016-01-20,1422.36,1437.76,1396.05,1410.58,1575189,1639695616.00
2016-01-21,1386.43,1412.11,1346.60,1349.51,1132670,1309118592.00
2016-01-22,1359.03,1379.90,1334.00,1370.70,1094221,1164056576.00
2016-01-25,1385.07,1402.02,1377.61,1398.66,1048597,1170130432.00
2016-01-26,1376.84,1393.94,1297.94,1302.11,981399,1308747136.00
2016-01-27,1306.53,1307.70,1222.72,1289.60,935274,1131393024.00
2016-01-28,1268.41,1294.48,1230.98,1237.40,704339,858553216.00
2016-01-29,1229.59,1294.22,1225.86,1287.43,953512,1020748288.00
2016-02-01,1292.84,1307.82,1266.20,1289.07,799376,952276992.00
2016-02-02,1285.78,1339.40,1285.78,1335.34,939669,1269059072.00
2016-02-03,1320.74,1327.53,1289.26,1319.23,722680,950882752.00
2016-02-04,1334.93,1359.68,1334.93,1350.58,802465,1091602304.00
2016-02-05,1348.05,1382.80,1340.15,1355.94,771921,1018865408.00
2016-02-15,1298.33,1356.49,1292.12,1344.39,633982,836880256.00
2016-02-16,1351.08,1391.20,1351.08,1387.33,805708,1096239360.00
