日期,开盘,最高,最低,收盘,成交量,成交额
2023-08-04,1009.77,1017.70,1002.06,1003.05,261870629,235555651584.00
2023-08-07,996.46,997.55,991.40,995.55,163962092,135401914368.00
2023-08-08,991.47,998.01,983.82,991.66,140213495,131091177472.00
2023-08-09,988.98,993.12,985.54,987.01,101507629,92941385728.00
2023-08-10,986.90,996.21,986.90,996.21,130284701,112740319232.00
2023-08-11,994.46,994.48,972.11,972.11,152405761,133654388736.00
2023-08-14,960.48,970.01,955.81,966.13,138274048,112203661312.00
2023-08-15,964.98,971.75,957.62,967.79,113309439,96051068928.00
2023-08-16,962.92,977.82,960.16,966.26,124498927,107649155072.00
2023-08-17,961.70,968.44,956.40,966.96,131219432,107794972672.00
2023-08-18,967.21,974.08,955.62,955.62,118041982,99476193280.00
2023-08-21,953.74,956.18,938.38,938.38,112821123,101098848256.00
2023-08-22,941.52,948.85,934.18,946.51,119804938,102174334976.00
2023-08-23,945.09,945.09,930.97,931.26,104552526,85628182528.00
2023-08-24,934.21,939.23,927.46,928.86,120360890,100056326144.00
2023-08-25,926.02,935.08,924.23,927.49,99727107,83599671296.00
2023-08-28,982.83,982.83,941.96,944.77,231710538,204193333248.00
2023-08-29,942.06,954.00,937.01,951.15,169129016,133855879168.00
2023-08-30,949.78,951.16,938.33,939.77,125199332,96373555200.00
2023-08-31,939.09,942.89,925.89,926.54,98013003,66417037312.00
2023-09-01,929.37,939.74,927.69,937.10,39882739,35246460928.00
2023-09-04,941.82,960.79,941.82,960.58,52913408,47712817152.00
2023-09-05,958.33,958.33,948.89,951.93,36703879,33061910528.00
2023-09-06,950.77,955.38,945.34,953.69,33828140,29685753856.00
2023-09-07,951.08,953.54,941.75,941.96,33265003,29413953536.00
2023-09-08,939.79,941.52,933.87,938.41,27412488,23893667840.00
2023-09-11,938.59,945.24,932.50,942.91,32249949,30181181440.00
2023-09-12,942.73,943.21,938.64,938.95,23838046,22514597888.00
2023-09-13,939.61,944.85,932.20,937.71,26910814,23756748800.00
2023-09-14,938.00,945.68,937.47,943.48,97321667,88808022016.00
2023-09-15,946.53,949.05,937.49,940.69,107150257,97805664256.00
2023-09-18,938.39,941.97,933.16,941.03,80996154,76717809664.00
2023-09-19,940.47,945.10,939.27,942.25,85306255,75680923648.00
2023-09-20,940.74,942.60,937.49,938.94,75600000,65936338944.00
2023-09-21,937.80,943.18,933.71,933.81,77867210,69448704000.00
2023-09-22,933.33,943.58,932.83,943.21,106558373,99198754816.00
