日期,开盘,最高,最低,收盘,成交量,成交额
2015-09-02,1426.86,1524.61,1407.55,1440.39,11725319,18236332032.00
2015-09-07,1455.49,1501.25,1448.94,1462.24,10011576,15531196416.00
2015-09-08,1449.58,1536.51,1442.26,1533.68,9896180,15884806144.00
2015-09-09,1544.75,1601.33,1543.75,1596.10,14836224,25568475136.00
2015-09-10,1574.91,1601.39,1563.03,1566.43,11174635,19314368512.00
2015-09-11,1563.39,1594.07,1558.58,1583.44,9800029,16507544576.00
2015-09-14,1590.18,1598.00,1466.14,1472.90,11978332,18161428480.00
2015-09-15,1423.48,1449.71,1379.94,1386.27,9363242,13256546304.00
2015-09-16,1387.79,1487.41,1382.11,1483.52,12224299,17676851200.00
2015-09-17,1476.43,1530.65,1453.77,1454.03,13754858,21434087424.00
2015-09-18,1463.01,1480.98,1444.68,1470.52,9093161,13508063232.00
2015-09-21,1455.15,1533.71,1448.28,1533.71,10434209,16636096512.00
2015-09-22,1542.05,1564.14,1520.97,1547.06,12882705,21306439680.00
2015-09-23,1519.45,1556.49,1515.59,1539.00,11609557,18690891776.00
2015-09-24,1546.81,1579.74,1546.71,1579.69,12556649,20625577984.00
2015-09-25,1575.39,1582.25,1515.04,1528.85,14248696,21510105088.00
2015-09-28,1529.08,1565.68,1501.77,1563.96,10844576,16979576832.00
2015-09-29,1537.12,1550.10,1515.46,1527.95,10066543,15791690752.00
2015-09-30,1528.84,1540.72,1510.63,1525.32,8721367,13546829824.00
2015-10-08,1557.82,1585.64,1547.32,1576.52,12267851,19933175808.00
2015-10-09,1573.43,1618.14,1561.22,1609.41,13288610,22589489152.00
2015-10-12,1615.34,1686.61,1611.15,1672.33,18915024,34560868352.00
2015-10-13,1654.22,1690.75,1646.82,1686.53,17687302,31081054208.00
2015-10-14,1678.16,1690.64,1652.26,1657.61,16795367,29377083392.00
2015-10-15,1645.68,1716.13,1645.68,1716.13,16686506,30027986944.00
2015-10-16,1733.32,1741.64,1696.92,1740.13,21172185,38287474688.00
2015-10-19,1741.51,1748.04,1694.92,1724.05,19485745,35052363776.00
2015-10-20,1723.59,1775.60,1723.18,1773.38,18121153,33352208384.00
2015-10-21,1772.79,1777.75,1635.37,1640.64,23139342,40898580480.00
2015-10-22,1634.85,1706.16,1625.24,1706.01,16945801,29856692224.00
2015-10-23,1712.41,1781.25,1707.28,1774.07,19560221,36259049472.00
2015-10-26,1802.41,1828.93,1777.14,1816.18,21991143,43161460736.00
2015-10-27,1790.44,1830.26,1719.97,1820.18,19094490,36626837504.00
2015-10-28,1806.58,1839.43,1772.85,1784.08,19150948,37932265472.00
2015-10-29,1801.86,1816.96,1758.78,1792.61,15262414,29555906560.00
2015-10-30,1786.57,1800.15,1747.31,1768.70,15033446,28668239872.00
2015-11-02,1727.93,1786.36,1713.91,1725.23,13782054,27633152000.00
2015-11-03,1732.59,1745.21,1703.26,1722.98,11923341,24600989696.00
2015-11-04,1738.06,1826.02,1738.06,1826.02,18426876,37523193856.00
2015-11-05,1825.92,1843.61,1798.11,1819.55,21255536,40932421632.00
2015-11-06,1822.22,1874.29,1821.71,1871.73,18690581,38060433408.00
2015-11-09,1859.21,1911.40,1834.01,1900.22,20989274,43876311040.00
2015-11-10,1889.61,1919.06,1873.28,1906.57,19058392,38711619584.00
2015-11-11,1911.15,1953.08,1903.12,1951.17,19891969,40535990272.00
2015-11-12,1954.67,1967.44,1918.41,1949.78,20052225,43604828160.00
2015-11-13,1929.12,1934.09,1878.16,1897.13,19035289,40938991616.00
2015-11-16,1862.23,1968.46,1855.64,1968.46,17045617,37185249280.00
2015-11-17,1997.16,2008.93,1950.06,1955.95,24546203,54171725824.00
2015-11-18,1954.94,1966.41,1906.17,1911.80,15868340,33581047808.00
2015-11-19,1917.51,1973.72,1917.51,1973.72,15372455,32636385280.00
2015-11-20,1978.88,2011.15,1974.06,2007.73,19088952,39844499456.00
2015-11-23,2011.57,2028.19,1974.12,1984.03,16987632,36356784128.00
2015-11-24,1999.95,2014.91,1973.61,2014.91,14842758,32646219776.00
2015-11-25,2021.10,2046.17,2013.08,2045.44,18047415,39007145984.00
2015-11-26,2050.28,2054.48,2007.94,2012.75,17207323,37310533632.00
2015-11-27,2004.09,2009.96,1852.26,1869.90,18847319,40069857280.00
2015-11-30,1869.48,1890.61,1761.19,1881.14,17038715,35157970944.00
2015-12-01,1876.03,1903.19,1852.65,1882.29,15112615,31756025856.00
2015-12-02,1878.27,1883.24,1792.11,1857.69,12254848,24246657024.00
2015-12-03,1859.26,1910.05,1859.21,1910.05,12348161,25109516288.00
2015-12-04,1907.36,1923.59,1880.38,1897.03,13145899,27355021312.00
2015-12-07,1901.67,1919.35,1889.52,1918.13,11425733,24129785856.00
2015-12-08,1908.68,1911.52,1873.09,1880.02,12685769,27287568384.00
2015-12-09,1868.27,1874.00,1836.88,1847.98,10521827,23331436544.00
2015-12-10,1845.80,1871.68,1844.29,1851.47,9966961,21869307904.00
2015-12-11,1850.70,1855.16,1832.59,1836.97,9298470,19627096064.00
2015-12-14,1822.08,1872.00,1813.96,1872.00,9414383,19567333376.00
2015-12-15,1877.96,1900.62,1877.89,1891.33,9849920,20916330496.00
2015-12-16,1899.68,1923.77,1898.27,1910.66,10488174,23308345344.00
2015-12-17,1925.03,1969.91,1925.03,1969.91,15446707,34285551616.00
2015-12-18,1969.37,1980.14,1947.73,1960.29,13752611,31281106944.00
2015-12-21,1958.94,1978.19,1949.63,1976.32,13113709,27296595968.00
2015-12-22,1982.26,1994.23,1964.68,1994.23,12359128,26162114560.00
2015-12-23,1998.79,2003.22,1968.43,1974.68,13463926,29060485120.00
2015-12-24,1972.28,1988.86,1943.44,1985.21,11061099,23874701312.00
2015-12-25,1986.73,2010.43,1986.09,2003.88,10389332,22970228736.00
2015-12-28,2012.67,2028.09,1962.43,1962.43,14508641,30608412672.00
2015-12-29,1959.50,1980.07,1943.21,1980.07,10277964,21597839360.00
2015-12-30,1983.95,2014.43,1979.94,2011.46,11401727,25673275392.00
2015-12-31,2012.25,2018.24,1976.40,1976.99,10672873,25643671552.00
2016-01-04,1977.96,1980.45,1801.36,1801.36,9480628,20928372736.00
2016-01-05,1716.96,1801.97,1691.02,1765.78,13666809,28262256640.00
2016-01-06,1773.48,1811.63,1757.71,1811.52,10643248,23722514432.00
