日期,开盘,最高,最低,收盘,成交量,成交额
2023-05-08,1002.96,1034.85,1002.96,1031.04,176732557,168194785280.00
2023-05-09,1038.14,1053.66,1024.19,1025.28,183957336,186843348992.00
2023-05-10,1020.45,1022.94,1000.72,1008.24,151745285,143253749760.00
2023-05-11,1005.92,1006.61,991.54,992.85,105377533,101739298816.00
2023-05-12,988.37,996.90,974.33,974.38,101613129,98047418368.00
2023-05-15,974.71,985.50,952.08,985.50,125162430,115887824896.00
2023-05-16,982.90,987.18,967.15,969.01,91767768,91022188544.00
2023-05-17,964.13,974.25,958.90,968.38,81204726,81395982336.00
2023-05-18,968.94,981.19,967.28,973.07,88004342,83416342528.00
2023-05-19,969.06,969.06,953.08,959.07,76356465,73096085504.00
2023-05-22,956.29,963.63,952.17,957.86,63469944,61154381824.00
2023-05-23,957.27,957.94,937.62,937.62,75743118,67582734336.00
2023-05-24,934.90,934.90,921.55,921.62,82519297,73228673024.00
2023-05-25,918.09,923.34,909.41,921.05,71172874,66263744512.00
2023-05-26,920.44,928.11,914.14,925.50,56544966,56644186112.00
2023-05-29,927.10,936.59,926.74,931.34,69424069,67035529216.00
2023-05-30,928.69,941.62,925.99,939.46,76560055,73777979392.00
2023-05-31,935.23,938.86,931.69,933.84,68790762,71350501376.00
2023-06-01,930.64,941.14,926.91,934.23,75721073,76120391680.00
2023-06-02,936.09,941.86,935.47,939.03,65438139,71501963264.00
2023-06-05,938.50,945.16,937.06,939.44,64816571,61385641984.00
2023-06-06,938.75,951.51,930.84,933.02,69549302,70557409280.00
2023-06-07,932.51,939.94,930.52,937.97,55757944,56660873216.00
2023-06-08,936.15,950.00,931.50,947.27,65750534,64011210752.00
2023-06-09,946.34,949.95,942.61,949.20,66474159,66848587776.00
2023-06-12,946.14,946.66,938.97,942.25,63806049,63297974272.00
2023-06-13,940.41,943.20,934.50,939.76,55328340,57753600000.00
2023-06-14,940.79,946.51,938.55,940.04,63235614,67439546368.00
2023-06-15,940.57,944.76,936.59,944.29,58600393,66143002624.00
2023-06-16,946.24,958.59,946.24,956.79,74063941,78826987520.00
2023-06-19,955.22,955.22,947.47,949.04,72846805,77273653248.00
2023-06-20,947.63,947.65,938.45,938.72,62237526,71660920832.00
2023-06-21,936.01,938.50,926.27,926.27,60035306,64508575744.00
2023-06-26,920.06,920.06,905.26,906.85,60699907,61735272448.00
2023-06-27,907.93,932.64,907.32,930.48,62968854,64085237760.00
2023-06-28,929.38,932.07,919.74,930.49,51184523,55153508352.00
2023-06-29,928.92,932.41,925.02,928.77,44645609,48686116864.00
2023-06-30,929.05,937.93,928.75,934.02,44621417,46823383040.00
2023-07-03,936.09,954.70,936.09,953.18,65870130,69800157184.00
2023-07-04,952.96,954.52,944.07,948.26,52348145,54494003200.00
2023-07-05,947.20,952.50,943.48,944.75,44255546,46795309056.00
2023-07-06,943.07,947.07,938.01,939.66,42459622,44162174976.00
2023-07-07,937.67,946.31,934.81,941.54,46196075,46430539776.00
2023-07-10,944.65,947.58,939.29,943.77,38981300,43496857600.00
