日期,开盘,最高,最低,收盘,成交量,成交额
2022-04-06,996.13,999.67,985.26,990.10,21180577,32662595584.00
2022-04-07,984.73,998.33,982.00,982.20,21561306,31001559040.00
2022-04-08,982.94,984.29,970.36,975.98,20703730,28762912768.00
2022-04-11,970.14,970.14,937.85,941.34,22932670,32450271232.00
2022-04-12,944.34,972.40,939.35,972.21,24146751,37943410688.00
2022-04-13,966.46,971.53,958.52,958.52,25375567,33117503488.00
2022-04-14,964.17,987.16,963.12,982.27,22804467,35460902912.00
2022-04-15,974.52,985.09,970.80,976.32,25009298,34677690368.00
2022-04-18,968.10,980.83,959.67,978.86,18888700,28708405248.00
2022-04-19,980.39,986.79,966.96,971.89,18674774,27859030016.00
2022-04-20,972.76,977.62,960.23,963.92,19293737,27457816576.00
2022-04-21,956.29,970.00,937.25,940.43,20495895,27395371008.00
2022-04-22,936.57,950.01,926.27,942.19,17281887,24680718336.00
2022-04-25,926.30,926.30,883.31,884.14,20006108,26656849920.00
2022-04-26,886.30,903.26,872.80,875.77,17767856,23687600128.00
2022-04-27,872.93,913.97,872.93,913.92,14489918,20000000000.00
2022-04-28,919.68,942.57,917.45,938.45,13369281,22746793984.00
2022-04-29,946.82,957.80,922.08,956.47,9270536,21490597888.00
2022-05-05,962.34,989.92,960.26,976.87,4053241,6543326208.00
2022-05-06,948.59,969.95,946.23,952.93,518776,1686872448.00
2022-05-09,949.04,959.24,942.94,953.20,376033,1161047680.00
2022-05-10,940.37,989.57,931.12,970.34,979090,3308585472.00
2022-05-11,972.83,1036.77,971.74,1003.86,972904,3424361216.00
2022-05-12,996.56,1008.05,984.01,995.08,480439,1659153408.00
2022-05-13,996.46,1008.61,974.13,982.88,475244,1633794560.00
2022-05-16,992.60,1011.97,975.22,979.57,501428,1737548544.00
2022-05-17,979.27,1020.18,979.27,1007.89,627084,2210640128.00
2022-05-18,1015.15,1026.24,1004.56,1014.84,544508,1694512384.00
2022-05-19,998.09,1036.70,997.60,1032.44,596380,1976571264.00
2022-05-20,1036.24,1051.78,1020.01,1048.50,676404,2363910912.00
2022-05-23,1050.91,1060.39,1019.52,1033.42,516944,1711065856.00
2022-05-24,1033.26,1052.94,1007.43,1007.95,570343,1947752448.00
2022-05-25,1005.24,1017.52,996.36,1014.48,354343,1220209792.00
2022-05-26,1016.35,1051.57,996.43,1032.83,590717,2107056640.00
2022-05-27,1042.21,1051.52,1021.41,1033.00,429350,1527848576.00
