日期,开盘,最高,最低,收盘,成交量,成交额
2015-09-02,1447.36,1519.16,1428.16,1479.11,42151058,46829318144.00
2015-09-07,1485.52,1530.25,1460.91,1469.47,33557620,38344896512.00
2015-09-08,1462.81,1519.22,1438.13,1516.54,27658105,31177500672.00
2015-09-09,1520.53,1564.97,1514.49,1557.52,41942576,49615802368.00
2015-09-10,1536.93,1557.68,1526.15,1532.49,31033817,36277006336.00
2015-09-11,1530.16,1548.98,1519.63,1538.93,26995248,31605340160.00
2015-09-14,1547.42,1553.92,1439.11,1461.99,36149215,42487767040.00
2015-09-15,1423.44,1447.67,1385.20,1391.35,26611113,28548988928.00
2015-09-16,1392.30,1485.58,1389.21,1475.83,32302141,36385312768.00
2015-09-17,1472.17,1503.32,1442.47,1442.64,38609065,46810075136.00
2015-09-18,1451.22,1464.39,1435.72,1456.67,24317558,29735936000.00
2015-09-21,1440.34,1498.17,1434.64,1497.82,28208085,35670044672.00
2015-09-22,1499.99,1527.41,1494.71,1512.01,33505698,43065475072.00
2015-09-23,1492.80,1507.69,1478.53,1488.12,28680725,37809287168.00
2015-09-24,1492.70,1509.71,1487.25,1503.26,29210111,37247229952.00
2015-09-25,1496.96,1506.58,1451.20,1460.17,33244317,38982062080.00
2015-09-28,1461.01,1484.87,1440.94,1483.88,26558292,31470872576.00
2015-09-29,1464.73,1479.66,1452.60,1461.51,25495168,32884930560.00
2015-09-30,1467.55,1474.48,1452.44,1465.19,20004116,25609922560.00
2015-10-08,1512.32,1536.34,1508.86,1524.44,32661835,43360194560.00
2015-10-09,1522.44,1551.69,1519.66,1546.48,31353723,41340432384.00
2015-10-12,1553.12,1624.85,1553.12,1613.33,47147422,62254936064.00
2015-10-13,1604.34,1624.77,1593.44,1621.21,40698358,53697560576.00
2015-10-14,1610.23,1621.29,1592.23,1594.44,38530010,53527330816.00
2015-10-15,1585.55,1641.52,1584.95,1641.52,42431786,58268835840.00
2015-10-16,1652.86,1669.20,1633.99,1669.20,49872568,70659710976.00
2015-10-19,1669.12,1684.99,1645.54,1668.72,46248786,66651807744.00
2015-10-20,1668.16,1696.77,1660.06,1696.77,44896793,64850898944.00
2015-10-21,1700.06,1708.71,1596.19,1609.98,62489194,86040371200.00
2015-10-22,1610.25,1669.23,1608.56,1667.03,49010864,68049498112.00
2015-10-23,1680.88,1721.72,1676.43,1717.22,53330561,78235770880.00
2015-10-26,1732.29,1736.76,1700.66,1717.67,54696145,81803354112.00
2015-10-27,1702.94,1730.83,1648.52,1723.13,46776985,70308651008.00
