日期,开盘,最高,最低,收盘,成交量,成交额
2015-09-02,1156.32,1218.16,1134.44,1158.84,9259171,9446313984.00
2015-09-07,1169.89,1209.49,1154.09,1166.66,7722082,8300478464.00
2015-09-08,1159.51,1209.43,1144.68,1207.52,6831825,7129463296.00
2015-09-09,1213.51,1251.35,1206.49,1248.11,10236359,11293265920.00
2015-09-10,1234.87,1274.05,1223.71,1243.95,9250685,10646275072.00
2015-09-11,1239.18,1251.69,1219.29,1240.78,7721688,8885156864.00
2015-09-14,1246.31,1250.90,1160.38,1169.50,9699307,10208990208.00
2015-09-15,1137.91,1160.86,1106.24,1113.07,7584296,7257439232.00
2015-09-16,1114.06,1193.13,1109.75,1186.57,8304811,8356519424.00
2015-09-17,1178.44,1211.78,1157.92,1159.57,9147215,9670099968.00
2015-09-18,1165.01,1179.03,1156.57,1174.04,6045630,6490357760.00
2015-09-21,1161.98,1203.18,1155.69,1203.18,6855416,7492377088.00
2015-09-22,1202.49,1229.92,1202.49,1220.59,8759971,9556148224.00
2015-09-23,1201.56,1213.04,1189.84,1196.43,6585209,6899790848.00
2015-09-24,1201.28,1213.12,1195.03,1211.46,6243190,6747874304.00
2015-09-25,1206.78,1216.41,1165.99,1175.02,6303522,6723091968.00
2015-09-28,1176.00,1191.38,1159.41,1191.38,4785038,5098648576.00
2015-09-29,1174.17,1201.14,1168.45,1190.18,7066622,7275888128.00
2015-09-30,1191.84,1201.15,1185.81,1193.45,6343058,6222875136.00
2015-10-08,1224.90,1250.70,1223.59,1245.89,8967997,9496813568.00
2015-10-09,1247.55,1276.16,1243.60,1270.34,9392106,10453133312.00
2015-10-12,1279.06,1343.62,1279.06,1328.28,12523258,14653301760.00
2015-10-13,1322.58,1347.17,1316.57,1345.89,10094991,12471382016.00
2015-10-14,1351.20,1364.49,1322.06,1326.27,11401036,14084486144.00
2015-10-15,1322.22,1356.68,1319.04,1356.68,10350328,13355681792.00
2015-10-16,1361.82,1365.11,1336.44,1363.64,11662181,15440478208.00
2015-10-19,1360.27,1363.23,1338.97,1354.76,10175397,13363991552.00
2015-10-20,1351.97,1370.39,1345.98,1370.39,9392743,12049179648.00
2015-10-21,1367.75,1368.32,1278.96,1280.41,11340537,13921401856.00
2015-10-22,1277.05,1310.25,1265.86,1310.10,8627368,10636626944.00
2015-10-23,1310.90,1338.43,1303.75,1335.17,9292295,11558154240.00
2015-10-26,1348.97,1376.48,1343.65,1368.22,11801931,15110007808.00
2015-10-27,1357.07,1372.64,1311.66,1366.23,10571233,13860205568.00
2015-10-28,1358.81,1371.52,1334.97,1340.29,8688984,11207176192.00
2015-10-29,1346.84,1366.01,1339.14,1354.83,7515779,9668081664.00
2015-10-30,1351.56,1362.55,1331.75,1349.48,8292845,10102483968.00
2015-11-02,1373.81,1399.87,1367.46,1372.96,8916986,12172143616.00
