日期,开盘,最高,最低,收盘,成交量,成交额
2023-12-20,1020.16,1078.65,1019.95,1027.58,2036995,5018404864.00
2023-12-21,1011.49,1019.86,960.78,985.22,1776321,3902826496.00
2023-12-22,973.40,1057.67,971.46,1038.26,2204747,4907087360.00
2023-12-25,1015.72,1052.81,993.53,1038.24,2065317,4129078272.00
2023-12-26,1034.00,1102.40,1034.00,1040.62,2468266,4978984448.00
2023-12-27,1028.07,1038.68,1004.96,1029.30,1916826,3811097344.00
2023-12-28,1015.68,1053.19,999.89,1032.31,2069466,4004840960.00
2023-12-29,1019.06,1077.71,1018.60,1065.70,2214876,4391815168.00
2024-01-02,1062.25,1099.34,1052.18,1075.51,2298770,4830254080.00
2024-01-03,1057.35,1061.23,1033.66,1039.59,1730684,3454161408.00
2024-01-04,1029.55,1031.70,998.57,1000.03,1349080,2568808192.00
2024-01-05,1000.33,1013.11,968.75,975.30,1311006,2411828480.00
2024-01-08,966.72,981.54,961.49,961.49,1146820,2043629312.00
2024-01-09,960.97,980.18,943.38,959.55,1200232,2246461440.00
2024-01-10,954.76,961.22,935.89,938.22,991473,1726981248.00
2024-01-11,932.57,960.81,932.55,960.73,994840,1764668032.00
2024-01-12,958.03,964.63,935.83,935.91,1008225,1832331904.00
2024-01-15,930.85,934.45,914.49,914.63,766140,1240892032.00
2024-01-16,915.21,940.17,901.07,937.89,891181,1491105408.00
2024-01-17,935.17,949.75,915.77,915.77,1075796,1943144448.00
2024-01-18,905.07,934.56,893.62,933.00,1544421,2617193472.00
2024-01-19,927.24,932.46,904.32,904.58,1294652,2323620352.00
2024-01-22,901.82,903.11,850.12,856.85,1255597,2085697536.00
2024-01-23,856.70,860.01,841.17,852.27,1148654,1770945920.00
2024-01-24,853.76,863.28,818.99,846.38,1040474,1595333120.00
2024-01-25,840.10,858.33,825.78,853.16,1127970,1688155136.00
2024-01-26,850.51,908.72,849.45,900.40,1263759,2283772672.00
2024-01-29,891.43,891.43,841.72,856.91,1153314,1945908480.00
2024-01-30,842.36,854.10,812.05,814.17,945246,1398128640.00
2024-01-31,811.20,821.66,776.98,779.49,953576,1390763264.00
2024-02-01,775.00,799.90,767.20,780.19,956325,1413207680.00
2024-02-02,778.17,790.43,714.36,737.51,1070446,1455282304.00
2024-02-05,729.18,729.18,648.85,664.99,1304040,1542816768.00
2024-02-06,650.21,706.48,629.70,688.72,1281552,1527259136.00
2024-02-07,691.50,705.33,653.48,658.49,1623868,1917763200.00
2024-02-08,661.54,714.31,650.34,712.04,1585878,1888174720.00
2024-02-19,718.04,740.02,717.25,739.28,1815513,2476587520.00
2024-02-20,736.63,758.36,728.57,757.51,1311455,1820280192.00
2024-02-21,747.01,785.34,743.61,761.03,1323549,1855211136.00
2024-02-22,757.10,783.39,757.10,783.39,1083964,1547177472.00
2024-02-23,781.56,814.25,781.36,812.71,1198534,1824598912.00
2024-02-26,827.52,840.00,816.06,823.59,1326470,2105050240.00
2024-02-27,816.83,908.33,814.12,896.84,1852168,3104581120.00
2024-02-28,890.12,915.22,827.20,827.20,2452186,4078719744.00
2024-02-29,807.62,858.81,807.62,858.37,1832950,3588323072.00
2024-03-01,855.33,864.93,848.21,855.10,1802286,3433564160.00
2024-03-04,847.40,853.00,828.11,849.03,1503471,2759893248.00
2024-03-05,839.14,841.54,822.52,825.38,1203136,2222753792.00
2024-03-06,822.45,852.60,822.04,846.84,1288233,2419957504.00
2024-03-07,854.34,858.86,822.32,823.06,1240400,2314209536.00
2024-03-08,820.63,827.87,812.24,825.28,863923,1503877120.00
2024-03-11,822.96,838.04,822.96,838.04,962618,1648864000.00
2024-03-12,836.89,863.31,831.10,860.34,1273558,2364344576.00
2024-03-13,856.26,856.44,842.55,846.56,1028257,1940027008.00
2024-03-14,846.44,859.96,827.11,840.72,1110664,1970143616.00
2024-03-15,838.21,867.79,836.04,867.79,1355453,2386367232.00
2024-03-18,875.91,893.99,870.86,893.71,2081241,3694731264.00
2024-03-19,888.34,892.85,880.60,884.55,1521227,2730115072.00
2024-03-20,886.71,893.15,881.49,892.32,1598463,2836291072.00
2024-03-21,888.17,912.22,880.07,908.56,1968902,3811018496.00
2024-03-22,903.18,906.32,890.44,890.84,2287831,4365703680.00
2024-03-25,882.02,885.95,856.74,857.69,1911509,3568898048.00
2024-03-26,854.60,866.76,846.39,857.73,1798073,3306615296.00
2024-03-27,852.92,854.93,822.41,823.17,2067123,3772086272.00
2024-03-28,828.53,866.34,828.53,856.84,2662016,5143525888.00
2024-03-29,856.35,878.30,856.35,870.72,2121907,4294131456.00
2024-04-01,878.92,885.40,870.24,883.25,3421669,7314348032.00
2024-04-02,883.36,899.96,881.64,888.82,3216592,6521711104.00
2024-04-03,879.43,884.19,858.59,859.68,2472088,4668768768.00
