日期,开盘,最高,最低,收盘,成交量,成交额
2015-09-02,1923.32,2038.54,1909.25,2000.91,7371571,13639110656.00
2015-09-07,2011.60,2074.24,1984.83,1996.20,6357895,11727226880.00
2015-09-08,1975.76,2072.43,1930.31,2064.91,5776223,10351817728.00
2015-09-09,2070.15,2130.69,2060.62,2104.46,10742032,17763180544.00
2015-09-10,2066.67,2116.51,2059.58,2089.24,6584199,11796728832.00
2015-09-11,2078.12,2109.06,2066.74,2105.78,5555710,9980081152.00
2015-09-14,2120.54,2126.00,1961.40,1999.54,7247073,12968230912.00
2015-09-15,1948.58,1977.58,1879.03,1894.33,5838914,8881119232.00
2015-09-16,1899.89,2027.67,1894.64,2019.67,6411573,10061349888.00
2015-09-17,2007.18,2063.16,1968.00,1969.45,6872315,11536510976.00
2015-09-18,1983.86,2020.43,1969.45,2013.70,4851010,8061486592.00
2015-09-21,1986.66,2091.58,1982.67,2088.29,6029484,10837537792.00
2015-09-22,2090.82,2106.43,2059.12,2080.71,5940776,10738929664.00
2015-09-23,2046.11,2086.10,2040.12,2064.94,5012232,8703365120.00
2015-09-24,2073.47,2116.88,2073.47,2116.88,5718299,10079710208.00
2015-09-25,2108.00,2113.19,2016.77,2030.32,5550696,9593492480.00
2015-09-28,2040.10,2083.67,2009.09,2079.68,3927070,7436990464.00
2015-09-29,2045.68,2084.96,2041.01,2048.88,4262772,8191833088.00
2015-09-30,2057.19,2067.13,2023.95,2045.91,3289867,5981391360.00
2015-10-08,2096.87,2132.18,2085.89,2102.14,5630055,10050002944.00
2015-10-09,2102.51,2134.89,2094.67,2126.46,6129515,10144834560.00
2015-10-12,2136.60,2221.84,2129.25,2186.65,9736073,17435279360.00
2015-10-13,2166.73,2211.95,2159.63,2204.78,7613918,13659749376.00
2015-10-14,2196.13,2214.47,2166.23,2170.23,6754323,12493345792.00
2015-10-15,2167.30,2239.33,2167.07,2238.94,7862385,14230764544.00
2015-10-16,2252.91,2293.88,2227.51,2290.47,8995117,16556392448.00
2015-10-19,2302.96,2328.58,2278.24,2313.23,8758755,16718732288.00
2015-10-20,2315.79,2345.17,2291.90,2343.35,7587462,14941690880.00
2015-10-21,2342.56,2342.56,2178.24,2190.75,9374274,17737543680.00
2015-10-22,2188.53,2250.36,2171.38,2244.51,6331405,12140580864.00
2015-10-23,2255.37,2322.47,2237.35,2317.15,9181801,20074061824.00
2015-10-26,2330.68,2331.33,2263.46,2293.77,9432542,19328217088.00
2015-10-27,2277.98,2325.99,2213.39,2314.04,9636712,18145882112.00
2015-10-28,2295.55,2321.38,2237.04,2243.95,8674431,16922803200.00
2015-10-29,2257.24,2278.51,2220.74,2254.02,6454851,12679830528.00
2015-10-30,2256.28,2323.36,2246.49,2284.02,8788493,16756121600.00
2015-11-02,2245.05,2297.55,2232.99,2236.73,7292856,14633272320.00
2015-11-03,2243.92,2252.03,2212.51,2233.70,5910063,11905539072.00
2015-11-04,2246.42,2331.73,2245.92,2331.60,8500641,17773983744.00
2015-11-05,2330.82,2358.96,2304.95,2318.42,10822141,22555035648.00
2015-11-06,2323.88,2387.18,2323.88,2385.45,9980859,21224112128.00
2015-11-09,2383.49,2428.36,2363.68,2410.38,10987232,24527740928.00
2015-11-10,2403.28,2488.04,2400.01,2455.58,12153175,27129008128.00
2015-11-11,2462.19,2490.93,2436.69,2490.93,11654882,25145905152.00
2015-11-12,2496.68,2505.95,2448.36,2486.24,11992811,27599659008.00
2015-11-13,2467.44,2467.44,2403.07,2415.43,10860505,25456009216.00
2015-11-16,2346.44,2448.11,2341.80,2448.04,7956765,18173087744.00
2015-11-17,2463.92,2493.51,2402.79,2407.82,14274585,35421319168.00
2015-11-18,2416.07,2429.33,2356.50,2363.58,9050205,21544925184.00
2015-11-19,2377.83,2464.81,2376.72,2464.09,10528481,24909062144.00
2015-11-20,2478.25,2512.42,2463.80,2489.17,10847651,26604120064.00
2015-11-23,2488.56,2579.81,2488.56,2528.57,10915672,29189888000.00
2015-11-24,2520.57,2529.48,2468.15,2529.48,7271142,19728525312.00
2015-11-25,2526.15,2591.57,2525.41,2588.83,8626391,22560274432.00
2015-11-26,2598.16,2615.19,2552.40,2565.42,8947343,23991572480.00
2015-11-27,2550.73,2568.52,2393.53,2413.00,8952051,23317018624.00
2015-11-30,2422.86,2458.21,2333.39,2445.09,8347522,21482752000.00
2015-12-01,2438.17,2489.51,2420.48,2446.03,6937338,17670469632.00
2015-12-02,2442.63,2446.87,2340.44,2405.97,6911652,17077013504.00
2015-12-03,2411.56,2485.73,2410.59,2485.62,6082012,15534539776.00
2015-12-04,2474.91,2512.45,2452.75,2464.45,8361243,20037502976.00
2015-12-07,2471.78,2570.71,2471.78,2564.09,9794858,26122627072.00
2015-12-08,2541.21,2552.49,2489.60,2498.39,8211282,22474606592.00
2015-12-09,2496.21,2531.02,2482.16,2516.33,7070509,18744907776.00
2015-12-10,2504.27,2541.36,2499.54,2510.14,7399916,19241500672.00
2015-12-11,2498.11,2513.13,2474.91,2479.08,6142162,15715862528.00
2015-12-14,2461.02,2539.55,2455.91,2539.55,5753768,15308788736.00
