日期,开盘,最高,最低,收盘,成交量,成交额
2015-09-02,964.83,1010.94,953.55,976.06,25155616,25173045248.00
2015-09-07,982.01,1011.71,970.34,976.41,19540604,20050927616.00
2015-09-08,971.40,1011.28,958.28,1010.48,17669849,17539057664.00
2015-09-09,1013.91,1044.36,1012.80,1043.80,27950454,29649166336.00
2015-09-10,1029.24,1043.19,1020.65,1022.30,23257836,23015645184.00
2015-09-11,1021.70,1032.40,1010.71,1022.53,17293096,16997365760.00
2015-09-14,1028.91,1031.64,960.38,970.03,25186425,23690975232.00
2015-09-15,947.03,961.74,922.02,925.78,19279586,16540246016.00
2015-09-16,929.78,987.86,927.33,982.22,21118541,18600611840.00
2015-09-17,979.28,1004.34,963.98,963.98,24252398,23373615104.00
2015-09-18,969.48,979.16,961.53,974.02,15218043,14789677056.00
2015-09-21,964.50,1003.19,961.21,1002.03,18127722,18650728448.00
2015-09-22,1003.92,1017.20,998.40,1007.88,20358160,21042536448.00
2015-09-23,992.28,1004.39,985.44,991.89,17459128,17889837056.00
2015-09-24,995.48,1006.13,991.07,1003.79,16445722,17344190464.00
2015-09-25,999.32,1007.38,972.85,978.84,17783003,18054938624.00
2015-09-28,978.68,992.63,966.79,992.55,12436976,13179672576.00
2015-09-29,978.87,987.18,970.98,977.49,11992237,12094906368.00
2015-09-30,983.27,992.70,981.19,987.22,13333161,14426700800.00
2015-10-08,1015.80,1028.26,1009.94,1021.63,20014469,21159845888.00
2015-10-09,1021.08,1037.34,1018.40,1033.15,20342315,20134584320.00
2015-10-12,1037.76,1078.41,1037.76,1069.57,31419343,32225474560.00
2015-10-13,1063.06,1082.76,1059.82,1081.66,26241398,27275925504.00
2015-10-14,1079.33,1086.50,1068.16,1068.56,25032558,25456025600.00
2015-10-15,1065.73,1096.35,1065.43,1096.35,26011997,27639588864.00
2015-10-16,1106.92,1115.10,1097.45,1114.64,31574630,33622941696.00
2015-10-19,1119.23,1128.61,1107.58,1120.15,33964601,36870238208.00
2015-10-20,1115.71,1129.69,1108.18,1129.55,26773925,29151881216.00
2015-10-21,1129.46,1130.95,1058.75,1063.42,35387991,38816964608.00
2015-10-22,1062.83,1094.19,1057.11,1093.16,25666078,28194347008.00
2015-10-23,1098.77,1122.32,1092.86,1118.05,28445826,32164927488.00
2015-10-26,1128.21,1137.61,1117.19,1129.14,32103759,38681731072.00
2015-10-27,1120.88,1136.21,1089.07,1131.55,26939890,31790041088.00
2015-10-28,1127.29,1143.84,1112.26,1116.23,27203660,30576584704.00
2015-10-29,1122.01,1135.43,1112.46,1125.79,22168991,25138536448.00
2015-10-30,1123.23,1142.69,1114.42,1130.16,24658241,28800811008.00
2015-11-02,1110.88,1134.93,1103.85,1108.23,24191482,29270525952.00
2015-11-03,1109.76,1116.91,1094.04,1099.74,18717549,23529594880.00
2015-11-04,1104.17,1154.46,1104.17,1154.46,30499950,35874476032.00
2015-11-05,1157.44,1187.15,1157.44,1174.04,47190977,54706114560.00
2015-11-06,1173.36,1203.60,1171.99,1201.27,39768551,46908264448.00
2015-11-09,1199.88,1219.12,1187.79,1211.64,44442251,54582431744.00
2015-11-10,1205.32,1221.24,1200.74,1212.56,37320721,45239218176.00
2015-11-11,1212.76,1227.58,1208.39,1226.95,32117593,40263700480.00
2015-11-12,1228.21,1234.78,1212.46,1228.21,35797853,47217225728.00
2015-11-13,1217.91,1227.74,1202.68,1212.99,32616435,43824545792.00
2015-11-16,1192.47,1231.88,1189.58,1231.88,26667799,35971321856.00
2015-11-17,1240.63,1254.22,1223.92,1228.25,37090127,50739277824.00
2015-11-18,1228.25,1230.53,1200.43,1204.27,23815579,32197388288.00
2015-11-19,1207.16,1228.47,1206.33,1228.47,22212112,26933551104.00
2015-11-20,1232.29,1242.89,1230.40,1239.56,26792525,34614632448.00
2015-11-23,1239.42,1247.73,1222.52,1227.95,27454450,36403265536.00
2015-11-24,1227.15,1233.23,1211.06,1233.23,22008392,28578289664.00
2015-11-25,1233.17,1245.56,1230.16,1245.56,23161833,31433891840.00
2015-11-26,1249.27,1251.30,1231.50,1234.84,25498663,34004103168.00
2015-11-27,1229.88,1232.64,1155.59,1163.53,30071543,37845688320.00
2015-11-30,1163.98,1173.80,1113.54,1162.24,24650444,31524784128.00
2015-12-01,1163.26,1176.43,1155.30,1169.91,22289994,28921083904.00
2015-12-02,1167.66,1178.14,1146.86,1177.73,23317434,29059700736.00
2015-12-03,1177.21,1195.83,1177.17,1195.83,20044244,25510823936.00
2015-12-04,1192.31,1199.67,1181.69,1190.24,22364921,27567564800.00
2015-12-07,1192.98,1206.48,1188.99,1203.52,21090778,28489545728.00
2015-12-08,1198.78,1199.14,1179.13,1180.56,21567549,28513257472.00
2015-12-09,1177.32,1190.42,1174.69,1183.74,18082163,25676716032.00
2015-12-10,1184.81,1195.04,1178.30,1181.08,18854055,27940556800.00
2015-12-11,1177.73,1181.84,1165.88,1175.87,17195572,23842658304.00
2015-12-14,1168.69,1199.21,1162.13,1199.21,18515547,25375455232.00
2015-12-15,1198.98,1209.91,1198.54,1207.74,18167207,26576586752.00
2015-12-16,1209.15,1215.12,1204.97,1209.44,19692128,26890862592.00
2015-12-17,1216.23,1236.86,1216.23,1236.83,26987803,34932367360.00
2015-12-18,1241.33,1243.70,1232.63,1239.15,23526640,33069512704.00
2015-12-21,1243.02,1275.46,1241.23,1271.12,34848964,43412611072.00
2015-12-22,1273.29,1278.20,1261.43,1278.12,31821916,37639561216.00
2015-12-23,1275.71,1280.99,1261.59,1263.71,32960528,39757467648.00
2015-12-24,1260.16,1264.14,1239.41,1255.39,23715859,27940706304.00
2015-12-25,1255.70,1264.25,1252.51,1260.72,19379721,23326136320.00
2015-12-28,1263.37,1269.25,1231.71,1231.72,25310018,32241954816.00
2015-12-29,1230.19,1245.29,1224.44,1245.29,18365766,24262131712.00
2015-12-30,1247.32,1253.92,1240.69,1252.99,19628090,25432485888.00
2015-12-31,1254.38,1261.84,1244.29,1244.83,18737022,25619552256.00
2016-01-04,1243.39,1243.87,1142.98,1143.56,18952147,22915096576.00
2016-01-05,1107.12,1152.06,1093.84,1134.29,27644977,31492433920.00
2016-01-06,1134.23,1164.43,1129.14,1164.32,24664209,28662601728.00
2016-01-07,1145.03,1145.03,1069.27,1070.43,7088549,7807457280.00
2016-01-08,1089.17,1106.45,1034.23,1085.45,28841072,30479276032.00
2016-01-11,1062.61,1074.74,1010.76,1011.00,27125174,27543836672.00
2016-01-12,1011.36,1021.31,989.14,1008.22,20622537,21828954112.00
2016-01-13,1011.79,1023.15,976.84,976.84,20217695,20493783040.00
2016-01-14,966.00,1006.17,944.61,1002.76,20155035,19996846080.00
2016-01-15,997.81,1006.95,962.55,968.08,19588571,21318438912.00
2016-01-18,954.10,989.54,948.49,979.32,15843405,17541445632.00
2016-01-19,978.31,1019.79,976.76,1018.16,20704430,23180566528.00
2016-01-20,1014.23,1027.89,1003.76,1013.58,22803369,25558056960.00
2016-01-21,997.80,1023.36,972.92,972.96,20068504,22801424384.00
2016-01-22,982.08,994.21,958.31,989.43,17370652,19642968064.00
2016-01-25,994.54,1010.42,992.04,1003.43,15753685,17844860928.00
2016-01-26,992.86,995.81,930.32,932.98,20686132,22438373376.00
2016-01-27,934.30,939.54,879.90,922.02,21533298,22333028352.00
2016-01-28,911.82,923.48,883.42,886.95,16069306,16953657344.00
2016-01-29,885.22,928.65,883.33,920.50,16592585,17079237632.00
2016-02-01,920.45,928.36,900.58,913.30,14917480,16448613376.00
2016-02-02,914.17,947.50,914.17,942.62,15220077,16656124928.00
2016-02-03,931.97,952.40,927.27,950.26,14560548,15770463232.00
2016-02-04,951.53,970.93,951.53,966.63,17069395,18806638592.00
2016-02-05,967.55,970.21,951.60,952.26,14078014,16595945472.00
2016-02-15,922.82,955.55,920.55,949.68,12662439,13934081024.00
2016-02-16,954.73,988.60,954.73,987.02,18971458,21111019520.00
2016-02-17,984.00,999.35,981.45,997.42,20012209,22820280320.00
2016-02-18,1002.93,1010.30,993.32,995.30,20972050,24081573888.00
2016-02-19,992.00,1006.30,989.09,1000.87,18637400,21624002560.00
2016-02-22,1011.98,1024.21,1007.41,1022.10,23829788,26184411136.00
2016-02-23,1021.97,1024.85,1001.17,1017.90,21830533,25106116608.00
2016-02-24,1013.54,1025.76,1003.15,1025.76,23110295,26636642304.00
2016-02-25,1022.88,1023.27,942.37,945.76,26557107,28173242368.00
2016-02-26,951.57,959.43,928.43,951.41,20081036,20408494080.00
2016-02-29,947.19,947.42,892.96,904.78,23145259,20591720448.00
2016-03-01,906.97,933.88,897.35,926.52,23447189,20047536128.00
2016-03-02,921.49,968.98,921.36,966.97,27433415,24834551808.00
2016-03-03,964.20,984.96,963.10,967.84,28280255,28231383040.00
2016-03-04,963.88,972.38,933.16,948.52,25280266,25180217344.00
2016-03-07,957.16,972.46,955.45,967.13,20070588,19013572608.00
2016-03-08,966.02,966.45,930.00,966.45,21392575,19285202944.00
2016-03-09,945.79,957.21,939.04,946.49,15483985,14526331904.00
2016-03-10,945.93,953.43,932.81,933.32,13526205,14112057344.00
2016-03-11,925.54,939.72,920.80,932.63,11547396,11433657344.00
2016-03-14,939.65,967.77,939.65,958.13,18233247,19825389568.00
2016-03-15,955.14,959.86,945.98,954.03,14441100,16365440000.00
2016-03-16,956.76,962.02,942.20,948.48,14609586,16609050624.00
2016-03-17,950.85,977.78,949.13,973.87,19674612,22204930048.00
2016-03-18,977.26,1007.96,976.44,1004.19,28382218,31305959424.00
2016-03-21,1014.50,1032.01,1011.74,1031.99,35804788,39484928000.00
2016-03-22,1024.22,1035.45,1017.63,1027.01,25962361,30861144064.00
2016-03-23,1022.56,1030.92,1016.02,1029.66,20072775,24445470720.00
2016-03-24,1021.55,1035.85,1013.07,1018.70,23740619,29409257472.00
2016-03-25,1015.82,1029.41,1015.76,1029.28,18193804,22564130816.00
2016-03-28,1035.84,1049.27,1026.19,1030.33,21811089,28128055296.00
2016-03-29,1028.95,1031.42,1006.46,1014.95,17954815,22036049920.00
2016-03-30,1021.05,1046.35,1021.03,1046.01,20372707,25339437056.00
2016-03-31,1054.53,1061.64,1048.72,1052.17,22707286,30337363968.00
2016-04-01,1047.56,1051.01,1028.85,1044.43,16719622,21686351872.00
2016-04-05,1044.63,1065.40,1043.18,1063.87,21862642,26440466432.00
2016-04-06,1061.51,1070.60,1056.75,1070.14,20176879,26598969344.00
2016-04-07,1072.42,1074.59,1053.93,1054.07,23918347,31267233792.00
2016-04-08,1045.68,1047.82,1027.11,1038.95,18289361,24731955200.00
2016-04-11,1048.00,1061.83,1048.00,1057.70,22106988,27438516224.00
2016-04-12,1056.02,1057.76,1039.24,1049.84,18733906,24231899136.00
